id_moi;ten_mike;giu;ly_do;width_m;n_xsec;us_node;ds_node;ch_start;ch_end;co_survey2020;so_doan
346;CM18_19;GIU;co_mat_cat_mike;67;2;1781;432;0;6417;no;1
347;CM20_21;GIU;co_mat_cat_mike;64;2;1240;1782;0;8563;no;1
348;CM42_43;GIU;co_mat_cat_mike;147;2;1778;;0;20882;no;1
349;CM59_60;GIU;co_mat_cat_mike;73;3;1251;249;0;23551;no;1
350;CMP_Cai Bat;GIU;co_mat_cat_mike;20;3;220;448;0;3346;no;1
351;CMP_Cai Tac;GIU;co_mat_cat_mike;20;3;2350;1997;0;9805;no;1
352;CMP_Moi;GIU;co_mat_cat_mike;20;5;1893;1796;0;6311;no;1
353;CMP_Moi1;GIU;co_mat_cat_mike;20;4;562;2827;0;4717;no;1
354;CMP_Moi2;GIU;co_mat_cat_mike;20;1;2132;1974;0;1967;no;1
355;CMP_Muong Khai;GIU;co_mat_cat_mike;20;4;135;952;0;4569;no;1
356;CMP_Nang Mau 2;GIU;co_mat_cat_mike;20;5;1991;1991;27001;45837;no;2
357;CMP_Ngang;GIU;co_mat_cat_mike;20;2;1995;640;0;6818;no;1
358;CMP_Nha Tho;GIU;co_mat_cat_mike;20;1;;1900;0;2205;no;1
359;CMP_Tam Ngan;GIU;co_mat_cat_mike;20;2;2482;2832;0;4562;no;1
360;CMy_CN;GIU;co_mat_cat_mike;20;4;1243;244;0;9336;no;1
361;CSNTung;GIU;co_mat_cat_mike;20;2;157;2138;0;5400;no;1
362;CXNRo1;GIU;co_mat_cat_mike;20;4;2334;2611;0;9202;no;2
363;Ca Bau;GIU;co_mat_cat_mike;20;1;1111;571;0;3000;no;1
364;Ca Dua;bo;ngoai_lien_thong;85;4;;;0;11000;no;2
365;Ca Duc;GIU;co_mat_cat_mike;30;2;2010;2010;0;14700;no;2
366;Ca Gua;GIU;co_mat_cat_mike;30;7;184;184;0;21600;no;2
367;Ca Mau;GIU;co_mat_cat_mike;27;5;2787;2109;0;15000;no;1
368;Ca Mau 1;GIU;co_mat_cat_mike;60;2;688;215;0;10071;no;1
369;Ca Mau 2;GIU;co_mat_cat_mike;60;3;690;216;0;8177;no;1
370;Ca Mau 4;GIU;co_mat_cat_mike;58;18;1317;671;0;2306;no;1
371;Ca Mau BL;GIU;co_mat_cat_mike;102;26;197;2480;0;67037;no;1
372;Ca Mau11;GIU;co_mat_cat_mike;52;9;1181;;0;10776;no;1
373;Ca Mon;GIU;co_mat_cat_mike;34;4;1485;576;0;7263;no;1
374;Ca Nhip;GIU;co_mat_cat_mike;15;4;48;48;0;11600;no;2
375;Ca Ro;GIU;co_mat_cat_mike;70;4;1489;1489;0;10000;no;2
376;Ca Vinh;GIU;co_mat_cat_mike;20;5;2532;2532;0;5998;no;2
377;Cai Bat;GIU;co_mat_cat_mike;59;7;482;2497;0;18558;no;2
378;Cai Bat cau;GIU;co_mat_cat_mike;56;2;2497;;0;500;no;1
379;Cai Be;GIU;co_mat_cat_mike;136;40;;558;0;92796;no;1
380;Cai Beo;GIU;co_mat_cat_mike;46;8;2358;2358;0;20000;no;2
381;Cai Cai;GIU;co_mat_cat_mike;94;6;512;2496;0;20180;no;2
382;Cai Cai cau;GIU;co_mat_cat_mike;105;2;2496;;0;500;no;1
383;Cai Cau;GIU;co_mat_cat_mike;20;4;136;2328;0;8722;no;2
384;Cai Co LK;GIU;co_mat_cat_mike;114;4;2489;;0;90335;no;1
385;Cai Con;GIU;co_mat_cat_mike;124;10;133;;0;16103;no;1
386;Cai Con Be;GIU;co_mat_cat_mike;53;5;528;2068;0;12762;no;1
387;Cai Cui;GIU;co_mat_cat_mike;20;3;130;2286;0;6000;no;1
388;Cai Da;GIU;co_mat_cat_mike;20;2;710;281;0;4836;no;2
389;Cai Dia;GIU;co_mat_cat_mike;20;2;443;1995;0;6052;no;1
390;Cai Lon;GIU;co_mat_cat_mike;320;44;;;0;106588;no;1
391;Cai Muon;GIU;co_mat_cat_mike;20;2;2864;1833;0;5657;no;1
392;Cai Nhum;GIU;co_mat_cat_mike;60;13;1985;2125;0;6581;no;1
393;Cai Rung;GIU;co_mat_cat_mike;182;8;;2748;0;18321;no;1
394;Cai Sach;GIU;co_mat_cat_mike;105;2;576;2143;0;12000;no;1
395;Cai San;GIU;co_mat_cat_mike;70;42;115;;0;60505;no;2
396;Cai Tac;GIU;co_mat_cat_mike;85;3;105;2785;0;10863;no;1
397;Cai Tat;GIU;co_mat_cat_mike;20;2;2125;2378;0;4472;no;1
398;Cai Tau;GIU;co_mat_cat_mike;20;2;2163;957;0;2400;no;1
399;Cai Tau Thuong;GIU;co_mat_cat_mike;80;2;2605;1885;0;11340;no;1
400;Cai Trau;GIU;co_mat_cat_mike;90;8;2154;2053;0;47778;no;1
401;Cai Trau NG;GIU;co_mat_cat_mike;42;6;613;2045;0;14030;no;1
402;Cai Xu;GIU;co_mat_cat_mike;20;2;563;933;0;5000;no;1
403;Cai co LK cau;GIU;co_mat_cat_mike;72;2;527;2748;0;500;no;1
404;CaiBe_TG;GIU;co_survey2020;584;2;2583;2586;0;11644;no;1
405;CaiBongR;GIU;co_mat_cat_mike;20;4;243;2319;0;6156;no;1
406;CaiNho;GIU;co_mat_cat_mike;181;2;2576;2578;0;13003;no;1
407;CaiNho_1;GIU;co_mat_cat_mike;189;1;;;0;3260;no;1
408;CaiNhum;GIU;co_mat_cat_mike;60;13;2628;1922;0;10955;no;1
409;CaiNuoc2;GIU;co_mat_cat_mike;20;4;1241;245;0;10484;no;1
410;CaiNuocRiver;GIU;co_mat_cat_mike;20;4;1200;431;0;6629;no;1
411;Caisao_cr;GIU;co_mat_cat_mike;74;6;2630;1926;20200;29785;no;1
412;Caitongphi_Cr;GIU;co_mat_cat_mike;65;4;2729;2951;0;10433;no;1
413;Cam30;bo;ngoai_lien_thong;1301;7;;;0;28000;no;1
414;Cam31;bo;ngoai_lien_thong;1696;12;;;0;53000;no;1
415;Cam32;bo;ngoai_lien_thong;1400;3;;;0;8000;no;1
416;Cam33;bo;ngoai_lien_thong;3000;8;;;0;36000;no;1
417;Cam34;bo;ngoai_lien_thong;1700;10;;;0;45000;no;1
418;Cam35;bo;ngoai_lien_thong;3000;5;;;0;21000;no;1
419;Cam36;bo;ngoai_lien_thong;1000;6;;;0;22000;no;1
420;Cam37;bo;ngoai_lien_thong;3000;3;;;0;12000;no;1
421;Cam38;bo;ngoai_lien_thong;3000;4;;;0;17000;no;1
422;Cam39;bo;ngoai_lien_thong;3000;3;;;0;12000;no;1
423;Cam42;bo;ngoai_lien_thong;325;3;;;0;8000;no;1
424;Cam49;bo;ngoai_lien_thong;3000;7;;;11000;26000;no;1
425;Cam6;bo;ngoai_lien_thong;3000;9;;;0;40000;no;1
426;Cam7;bo;ngoai_lien_thong;1400;7;;;0;30000;no;1
427;Cam8;bo;ngoai_lien_thong;3000;19;;;0;90000;no;1
428;Can Gao;GIU;co_mat_cat_mike;120;29;538;2626;0;82000;no;1
429;Can Giuoc;bo;ngoai_lien_thong;283;35;;;0;39017;no;1
430;Can Lo;GIU;co_mat_cat_mike;127;5;2011;712;0;14715;no;1
431;Can Thao;GIU;co_mat_cat_mike;24;3;238;2658;0;20900;no;1
432;Can Tho HH;GIU;co_mat_cat_mike;66;7;1948;121;0;22427;no;1
433;CanLoc;GIU;co_mat_cat_mike;80;6;2964;2737;0;8615;no;1
434;Can_Tho;GIU;co_mat_cat_mike;149;15;2084;1124;0;34646;no;1
435;Cao Lanh;GIU;co_mat_cat_mike;204;5;2567;2573;0;17789;no;1
436;Cau An Ha;bo;ngoai_lien_thong;83;18;;;0;27183;no;1
437;Cau Lam;GIU;co_mat_cat_mike;20;2;640;2825;0;5278;no;1
438;Cau Sao;GIU;co_mat_cat_mike;107;2;1956;2592;0;19100;no;1
439;Cau So 2;GIU;co_mat_cat_mike;41;2;2239;;0;2980;no;1
440;Cau So 3;GIU;co_mat_cat_mike;42;3;2241;;0;3299;no;1
441;Cau So 9;GIU;co_mat_cat_mike;56;3;2247;;0;10530;no;1
442;Cau Tre;GIU;co_mat_cat_mike;31;2;2259;44;0;6000;no;1
443;CauNhiemriver_1;GIU;co_mat_cat_mike;30;4;701;1742;0;8025;no;1
444;CauNhiemriver_2;GIU;co_mat_cat_mike;30;1;1742;;0;1746;no;1
445;Cau_Ke;GIU;co_mat_cat_mike;86;2;222;2636;0;3842;no;1
446;Cay Bang;GIU;co_mat_cat_mike;20;4;2042;2645;0;6419;no;1
447;Cay Cong;GIU;co_mat_cat_mike;20;4;2354;1954;0;4813;no;1
448;Cay Giua;GIU;co_mat_cat_mike;20;3;158;1532;0;7000;no;2
449;Cay Gua;GIU;co_mat_cat_mike;25;3;467;1838;0;2150;no;1
450;Cay Gua1;GIU;co_mat_cat_mike;20;3;2509;2035;1357;2831;no;1
451;Cay Kho Lon;bo;ngoai_lien_thong;26;5;;;0;12000;no;2
452;Cay Kho Nho;bo;ngoai_lien_thong;21;3;;;0;5000;no;1
453;Cay Me;GIU;co_mat_cat_mike;20;5;1896;2847;0;8127;no;5
454;CayNhum;GIU;co_mat_cat_mike;20;4;1018;976;0;11991;no;1
455;Cha Va;GIU;co_mat_cat_mike;23;2;2604;2108;0;4000;no;1
456;Chac Bang;GIU;co_mat_cat_mike;114;12;200;686;0;33500;no;1
457;Chac Ca Dao;GIU;co_mat_cat_mike;111;11;109;2264;0;12900;no;1
458;ChauDoc-Channel;GIU;co_mat_cat_mike;100;2;2555;96;0;8400;no;1
459;ChemZ_278;GIU;co_mat_cat_mike;8;3;1342;742;0;5472;no;1
460;ChemZ_279;GIU;co_mat_cat_mike;8;3;1344;740;0;5234;no;1
461;ChemZ_280;GIU;co_mat_cat_mike;8;3;1345;739;0;5467;no;1
462;ChemZ_281;GIU;co_mat_cat_mike;8;3;1343;741;0;5341;no;1
463;ChemZ_282;GIU;co_mat_cat_mike;8;3;1598;1327;0;5600;no;1
464;ChemZ_283;GIU;co_mat_cat_mike;8;2;1348;744;0;1512;no;1
465;ChemZ_284;GIU;co_mat_cat_mike;9;3;682;1600;0;6548;no;1
466;ChemZ_285;GIU;co_mat_cat_mike;9;3;745;738;0;4303;no;1
467;ChemZ_286;GIU;co_mat_cat_mike;12;2;684;746;0;1616;no;1
468;ChemZ_287;GIU;co_mat_cat_mike;12;3;746;1599;0;5007;no;1
469;ChemZ_288;GIU;co_mat_cat_mike;8;2;743;1601;0;3724;no;1
470;ChemZ_289;GIU;co_mat_cat_mike;10;3;1618;1348;0;5913;no;1
471;ChemZ_290;GIU;co_mat_cat_mike;10;3;1617;1347;0;5524;no;1
472;ChemZ_291;GIU;co_mat_cat_mike;10;2;680;749;0;762;no;1
473;ChemZ_292;GIU;co_mat_cat_mike;10;2;749;752;0;2786;no;1
474;ChemZ_293;GIU;co_mat_cat_mike;10;3;752;1325;0;4817;no;1
475;ChemZ_294;GIU;co_mat_cat_mike;10;2;678;748;0;577;no;1
476;ChemZ_295;GIU;co_mat_cat_mike;10;2;748;751;0;2592;no;1
477;ChemZ_296;GIU;co_mat_cat_mike;10;3;751;1324;0;4050;no;1
478;ChemZ_297;GIU;co_mat_cat_mike;10;2;750;1323;0;3604;no;1
479;ChemZ_298;GIU;co_mat_cat_mike;10;2;677;747;0;704;no;1
480;ChemZ_299;GIU;co_mat_cat_mike;10;2;747;750;0;2313;no;1
481;ChemZ_300;GIU;co_mat_cat_mike;10;3;1597;1618;0;5661;no;1
482;ChemZ_301;GIU;co_mat_cat_mike;10;2;753;1320;0;3477;no;1
483;ChemZ_302;GIU;co_mat_cat_mike;10;3;755;1617;0;4596;no;1
484;ChemZ_303;GIU;co_mat_cat_mike;10;2;1597;672;0;3341;no;1
485;ChemZ_304;GIU;co_mat_cat_mike;10;2;754;756;0;2212;no;1
486;ChemZ_305;GIU;co_mat_cat_mike;10;2;756;1321;0;2119;no;1
487;ChemZ_306;GIU;co_mat_cat_mike;10;2;757;1318;0;2649;no;1
488;ChemZ_307;GIU;co_mat_cat_mike;9;7;1847;773;0;13395;no;1
489;ChemZ_308;GIU;co_mat_cat_mike;9;6;774;1333;0;12299;no;1
490;ChemZ_309;GIU;co_mat_cat_mike;9;7;1330;776;0;13867;no;1
491;ChemZ_310;GIU;co_mat_cat_mike;9;5;2622;675;0;9124;no;1
492;ChemZ_311;GIU;co_mat_cat_mike;9;2;765;770;0;2834;no;1
493;ChemZ_312;GIU;co_mat_cat_mike;9;2;764;771;0;4259;no;1
494;ChemZ_313;GIU;co_mat_cat_mike;9;2;766;769;0;3125;no;1
495;ChemZ_314;GIU;co_mat_cat_mike;9;3;763;772;0;5973;no;1
496;ChemZ_315;GIU;co_mat_cat_mike;9;2;780;778;0;1765;no;1
497;ChemZ_316;GIU;co_mat_cat_mike;9;2;778;777;0;2434;no;1
498;ChemZ_317;GIU;co_mat_cat_mike;9;2;777;779;0;2631;no;1
499;ChemZ_318;GIU;co_mat_cat_mike;9;2;779;1331;0;2534;no;1
500;ChemZ_319;GIU;co_mat_cat_mike;9;2;769;683;0;1489;no;1
501;ChemZ_320;GIU;co_mat_cat_mike;9;2;767;781;0;1833;no;1
502;ChemZ_321;GIU;co_mat_cat_mike;9;2;781;768;0;1008;no;1
503;ChemZ_322;GIU;co_mat_cat_mike;9;2;768;685;0;1936;no;1
504;ChemZ_323;GIU;co_mat_cat_mike;9;2;770;681;0;1345;no;1
505;ChemZ_324;GIU;co_mat_cat_mike;9;2;771;679;0;1092;no;1
506;ChemZ_325;GIU;co_mat_cat_mike;9;2;772;676;0;912;no;1
507;ChemZ_326;GIU;co_mat_cat_mike;20;5;1332;691;0;8492;no;1
508;ChemZ_327;GIU;co_mat_cat_mike;12;9;1849;776;0;17951;no;1
509;ChemZ_328;GIU;co_mat_cat_mike;12;8;1848;775;0;16588;no;1
510;ChemZ_329;GIU;co_mat_cat_mike;15;4;758;787;0;6867;no;1
511;ChemZ_330;GIU;co_mat_cat_mike;11;2;787;782;0;1926;no;1
512;ChemZ_331;GIU;co_mat_cat_mike;9;3;759;789;0;6621;no;1
513;ChemZ_332;GIU;co_mat_cat_mike;9;4;760;790;0;6787;no;1
514;ChemZ_333;GIU;co_mat_cat_mike;9;2;790;784;0;2542;no;1
515;ChemZ_334;GIU;co_mat_cat_mike;9;2;784;671;0;1072;no;1
516;ChemZ_335;GIU;co_mat_cat_mike;9;3;761;791;0;6694;no;1
517;ChemZ_336;GIU;co_mat_cat_mike;9;2;791;785;0;2631;no;1
518;ChemZ_337;GIU;co_mat_cat_mike;13;3;762;792;0;5721;no;1
519;ChemZ_338;GIU;co_mat_cat_mike;9;2;792;786;0;2113;no;1
520;ChemZ_339;GIU;co_mat_cat_mike;9;2;786;674;0;786;no;1
521;ChemZ_340;GIU;co_mat_cat_mike;12;2;788;783;0;2210;no;1
522;ChemZ_341;GIU;co_mat_cat_mike;16;3;1341;733;0;6248;no;1
523;ChemZ_342;GIU;co_mat_cat_mike;14;3;1340;731;0;6362;no;1
524;ChemZ_343;GIU;co_mat_cat_mike;14;4;1339;730;0;6388;no;1
525;ChemZ_344;GIU;co_mat_cat_mike;14;4;1336;726;0;7109;no;1
526;ChemZ_345;GIU;co_mat_cat_mike;14;3;1337;727;0;6912;no;1
527;ChemZ_346;GIU;co_mat_cat_mike;14;2;812;1336;0;1791;no;1
528;ChemZ_347;GIU;co_mat_cat_mike;14;2;813;1337;0;1331;no;1
529;ChemZ_348;GIU;co_mat_cat_mike;14;2;815;1339;0;864;no;1
530;ChemZ_349;GIU;co_mat_cat_mike;14;2;814;1338;0;1282;no;1
531;Chien Luy;GIU;co_mat_cat_mike;20;5;2157;2843;0;6736;no;1
532;Chin Co;GIU;co_mat_cat_mike;20;1;1360;150;0;4272;no;1
533;Cho Bung;GIU;co_mat_cat_mike;41;6;2028;224;0;16400;no;1
534;Cho Cu;GIU;co_mat_cat_mike;20;3;620;2007;0;6686;no;1
535;Cho Cu1;GIU;co_mat_cat_mike;20;4;2133;918;0;3606;no;1
536;Cho Gao;GIU;co_mat_cat_mike;212;14;2731;2598;0;27915;no;1
537;Chom Tre;GIU;co_mat_cat_mike;20;1;2647;719;0;2299;no;1
538;Chong Chac;GIU;co_mat_cat_mike;20;2;2344;961;0;5690;no;1
539;ChongMy;GIU;co_mat_cat_mike;53;9;1231;1326;1;13622;no;1
540;ChuSuc;GIU;co_mat_cat_mike;79;2;2635;1917;0;6950;no;1
541;Co Ba;GIU;co_mat_cat_mike;20;2;;2285;0;4708;no;1
542;Co Tay;GIU;co_mat_cat_mike;20;1;1278;2691;0;3146;no;1
543;Co Thien;GIU;co_mat_cat_mike;20;3;2041;263;0;6820;no;1
544;CoChien;GIU;co_survey2020;1483;70;2580;854;0;61160;no;1
545;CoChien_1;GIU;co_survey2020;1146;11;820;822;0;6997;no;1
546;CoChien_2;GIU;co_survey2020;1947;20;824;827;0;3541;no;1
547;CoChien_3;GIU;co_survey2020;781;5;826;831;0;21093;no;1
548;CoChien_4;GIU;co_survey2020;289;1;832;834;0;7765;no;1
549;Cong Da;GIU;co_mat_cat_mike;20;3;1256;2155;0;5300;no;1
550;Cong Dien;GIU;co_mat_cat_mike;20;6;240;2829;303;16300;no;1
551;Cong Dien Tren;GIU;co_mat_cat_mike;20;2;1353;2699;0;2782;no;1
552;Cong Doi;GIU;co_mat_cat_mike;20;2;2699;400;0;3797;no;1
553;CongNghiep;GIU;co_mat_cat_mike;20;4;433;;0;7094;no;1
554;Costanen;GIU;co_mat_cat_mike;20;2;444;611;0;5076;no;1
555;Cu Chi;GIU;co_mat_cat_mike;34;5;2030;230;0;11000;no;1
556;CuaCoChien;GIU;co_survey2020;1517;6;;;0;30881;no;1
557;CuaCungHau;GIU;co_survey2020;1691;6;854;;0;28474;no;1
558;CuaDai;GIU;co_mat_cat_mike;1905;35;2600;;0;39585;no;1
559;CuaDai_1;GIU;co_mat_cat_mike;253;2;886;866;0;7155;no;1
560;CuaDai_2;GIU;co_mat_cat_mike;312;2;875;876;0;17715;no;1
561;CuaDai_3;GIU;co_mat_cat_mike;944;1;871;873;0;6991;no;1
562;CuaDinhAn;GIU;co_survey2020;2130;7;;;0;33878;no;1
563;CuaTieu;GIU;co_mat_cat_mike;829;7;2600;;0;37961;no;1
564;CuaTranDe;GIU;co_survey2020;1439;35;877;;0;34530;no;1
565;DN1;bo;ngoai_lien_thong;235;4;;;0;6474;no;1
566;DN2;bo;ngoai_lien_thong;204;3;;;0;5734;no;1
567;DN3;bo;ngoai_lien_thong;262;5;;;0;6958;no;1
568;DN4;bo;ngoai_lien_thong;488;3;;;0;12200;no;1
569;DN5;bo;ngoai_lien_thong;526;5;;;0;10244;no;1
570;DTM1;bo;linkchannel_otru;20;1;;;0;500;no;1
571;DTM1-1;bo;linkchannel_otru;20;1;;;0;500;no;1
572;DTM1-2;bo;linkchannel_otru;20;1;;;0;500;no;1
573;DTM1-3;bo;linkchannel_otru;20;1;;;0;500;no;1
574;DTM10;bo;linkchannel_otru;20;1;;;0;500;no;1
575;DTM10-1;bo;linkchannel_otru;20;1;;;0;500;no;1
576;DTM10-2;bo;linkchannel_otru;20;1;;;0;500;no;1
577;DTM10-3;bo;linkchannel_otru;20;1;;;0;500;no;1
578;DTM100;bo;linkchannel_otru;20;1;;;0;500;no;1
579;DTM100-1;bo;linkchannel_otru;;0;;;0;500;no;1
580;DTM100-2;bo;linkchannel_otru;;0;;;0;500;no;1
581;DTM100-3;bo;linkchannel_otru;;0;;;0;500;no;1
582;DTM101;bo;linkchannel_otru;20;1;;;0;500;no;1
583;DTM101-1;bo;linkchannel_otru;;0;;;0;500;no;1
584;DTM101-2;bo;linkchannel_otru;;0;;;0;500;no;1
585;DTM102;bo;linkchannel_otru;20;1;;;0;500;no;1
586;DTM102-1;bo;linkchannel_otru;;0;;;0;500;no;1
587;DTM102-2;bo;linkchannel_otru;;0;;;0;500;no;1
588;DTM102-3;bo;linkchannel_otru;;0;;;0;500;no;1
589;DTM103;bo;linkchannel_otru;20;1;;;0;500;no;1
590;DTM103-1;bo;linkchannel_otru;;0;;;0;500;no;1
591;DTM103-2;bo;linkchannel_otru;;0;;;0;500;no;1
592;DTM103-3;bo;linkchannel_otru;;0;;;0;500;no;1
593;DTM104;bo;linkchannel_otru;20;1;;;0;500;no;1
594;DTM104-1;bo;linkchannel_otru;;0;;;0;500;no;1
595;DTM104-2;bo;linkchannel_otru;;0;;;0;500;no;1
596;DTM105;bo;linkchannel_otru;20;1;;;0;500;no;1
597;DTM105-1;bo;linkchannel_otru;;0;;;0;500;no;1
598;DTM105-2;bo;linkchannel_otru;;0;;;0;500;no;1
599;DTM106;bo;linkchannel_otru;20;1;;;0;500;no;1
600;DTM106-1;bo;linkchannel_otru;;0;;;0;500;no;1
601;DTM106-2;bo;linkchannel_otru;;0;;;0;500;no;1
602;DTM106-3;bo;linkchannel_otru;;0;;;0;500;no;1
603;DTM107;bo;linkchannel_otru;20;1;;;0;500;no;1
604;DTM107-1;bo;linkchannel_otru;;0;;;0;500;no;1
605;DTM107-2;bo;linkchannel_otru;;0;;;0;500;no;1
606;DTM108;bo;linkchannel_otru;20;1;;;0;500;no;1
607;DTM108-1;bo;linkchannel_otru;;0;;;0;500;no;1
608;DTM108-2;bo;linkchannel_otru;;0;;;0;500;no;1
609;DTM108-3;bo;linkchannel_otru;;0;;;0;500;no;1
610;DTM109;bo;linkchannel_otru;20;1;;;0;500;no;1
611;DTM109-1;bo;linkchannel_otru;;0;;;0;500;no;1
612;DTM109-2;bo;linkchannel_otru;;0;;;0;500;no;1
613;DTM11;bo;linkchannel_otru;20;1;;;0;500;no;1
614;DTM11-1;bo;linkchannel_otru;20;1;;;0;500;no;1
615;DTM11-2;bo;linkchannel_otru;20;1;;;0;500;no;1
616;DTM11-3;bo;linkchannel_otru;20;1;;;0;500;no;1
617;DTM110;bo;linkchannel_otru;20;1;;;0;500;no;1
618;DTM110-1;bo;linkchannel_otru;;0;;;0;500;no;1
619;DTM110-2;bo;linkchannel_otru;;0;;;0;500;no;1
620;DTM110-3;bo;linkchannel_otru;;0;;;0;500;no;1
621;DTM111;bo;linkchannel_otru;20;1;;;0;500;no;1
622;DTM111-1;bo;linkchannel_otru;;0;;;0;500;no;1
623;DTM111-2;bo;linkchannel_otru;;0;;;0;500;no;1
624;DTM112;bo;linkchannel_otru;20;1;;;0;500;no;1
625;DTM112-1;bo;linkchannel_otru;;0;;;0;500;no;1
626;DTM112-2;bo;linkchannel_otru;;0;;;0;500;no;1
627;DTM112-3;bo;linkchannel_otru;;0;;;0;500;no;1
628;DTM113;bo;linkchannel_otru;20;1;;;0;500;no;1
629;DTM113-1;bo;linkchannel_otru;;0;;;0;500;no;1
630;DTM113-2;bo;linkchannel_otru;;0;;;0;500;no;1
631;DTM114;bo;linkchannel_otru;20;1;;;0;500;no;1
632;DTM114-1;bo;linkchannel_otru;;0;;;0;500;no;1
633;DTM114-2;bo;linkchannel_otru;;0;;;0;500;no;1
634;DTM115;bo;linkchannel_otru;20;1;;;0;500;no;1
635;DTM115-1;bo;linkchannel_otru;;0;;;0;500;no;1
636;DTM115-2;bo;linkchannel_otru;;0;;;0;500;no;1
637;DTM116;bo;linkchannel_otru;20;1;;;0;500;no;1
638;DTM116-1;bo;linkchannel_otru;;0;;;0;500;no;1
639;DTM116-2;bo;linkchannel_otru;;0;;;0;500;no;1
640;DTM116-3;bo;linkchannel_otru;;0;;;0;500;no;1
641;DTM117;bo;linkchannel_otru;20;1;;;0;500;no;1
642;DTM117-1;bo;linkchannel_otru;;0;;;0;500;no;1
643;DTM117-2;bo;linkchannel_otru;;0;;;0;500;no;1
644;DTM117-3;bo;linkchannel_otru;;0;;;0;500;no;1
645;DTM118;bo;linkchannel_otru;20;1;;;0;500;no;1
646;DTM118-1;bo;linkchannel_otru;;0;;;0;500;no;1
647;DTM118-2;bo;linkchannel_otru;;0;;;0;500;no;1
648;DTM118-3;bo;linkchannel_otru;;0;;;0;500;no;1
649;DTM119;bo;linkchannel_otru;20;1;;;0;500;no;1
650;DTM119-1;bo;linkchannel_otru;;0;;;0;500;no;1
651;DTM119-2;bo;linkchannel_otru;;0;;;0;500;no;1
652;DTM119-3;bo;linkchannel_otru;;0;;;0;500;no;1
653;DTM12;bo;linkchannel_otru;20;1;;;0;500;no;1
654;DTM12-1;bo;linkchannel_otru;20;1;;;0;500;no;1
655;DTM12-2;bo;linkchannel_otru;20;1;;;0;500;no;1
656;DTM12-3;bo;linkchannel_otru;20;1;;;0;500;no;1
657;DTM120;bo;linkchannel_otru;20;1;;;0;500;no;1
658;DTM120-1;bo;linkchannel_otru;;0;;;0;500;no;1
659;DTM120-2;bo;linkchannel_otru;;0;;;0;500;no;1
660;DTM120-3;bo;linkchannel_otru;;0;;;0;500;no;1
661;DTM121;bo;linkchannel_otru;20;1;;;0;500;no;1
662;DTM121-1;bo;linkchannel_otru;;0;;;0;500;no;1
663;DTM121-2;bo;linkchannel_otru;;0;;;0;500;no;1
664;DTM121-3;bo;linkchannel_otru;;0;;;0;500;no;1
665;DTM122;bo;linkchannel_otru;20;1;;;0;500;no;1
666;DTM122-1;bo;linkchannel_otru;;0;;;0;500;no;1
667;DTM122-2;bo;linkchannel_otru;;0;;;0;500;no;1
668;DTM122-3;bo;linkchannel_otru;;0;;;0;500;no;1
669;DTM123;bo;linkchannel_otru;20;1;;;0;500;no;1
670;DTM123-1;bo;linkchannel_otru;;0;;;0;500;no;1
671;DTM123-2;bo;linkchannel_otru;;0;;;0;500;no;1
672;DTM123-3;bo;linkchannel_otru;;0;;;0;500;no;1
673;DTM124;bo;linkchannel_otru;20;1;;;0;500;no;1
674;DTM124-1;bo;linkchannel_otru;;0;;;0;500;no;1
675;DTM124-2;bo;linkchannel_otru;;0;;;0;500;no;1
676;DTM124-3;bo;linkchannel_otru;;0;;;0;500;no;1
677;DTM125;bo;linkchannel_otru;20;1;;;0;500;no;1
678;DTM125-1;bo;linkchannel_otru;;0;;;0;500;no;1
679;DTM125-2;bo;linkchannel_otru;;0;;;0;500;no;1
680;DTM125-3;bo;linkchannel_otru;;0;;;0;500;no;1
681;DTM126;bo;linkchannel_otru;20;1;;;0;500;no;1
682;DTM126-1;bo;linkchannel_otru;;0;;;0;500;no;1
683;DTM126-2;bo;linkchannel_otru;;0;;;0;500;no;1
684;DTM127;bo;linkchannel_otru;20;1;;;0;500;no;1
685;DTM127-1;bo;linkchannel_otru;;0;;;0;500;no;1
686;DTM127-2;bo;linkchannel_otru;;0;;;0;500;no;1
687;DTM127-3;bo;linkchannel_otru;;0;;;0;500;no;1
688;DTM128;bo;linkchannel_otru;20;1;;;0;500;no;1
689;DTM128-1;bo;linkchannel_otru;;0;;;0;500;no;1
690;DTM128-2;bo;linkchannel_otru;;0;;;0;500;no;1
691;DTM128-3;bo;linkchannel_otru;;0;;;0;500;no;1
692;DTM129;bo;linkchannel_otru;20;1;;;0;500;no;1
693;DTM129-1;bo;linkchannel_otru;;0;;;0;500;no;1
694;DTM129-2;bo;linkchannel_otru;;0;;;0;500;no;1
695;DTM129-3;bo;linkchannel_otru;;0;;;0;500;no;1
696;DTM13;bo;linkchannel_otru;20;1;;;0;500;no;1
697;DTM13-1;bo;linkchannel_otru;20;1;;;0;500;no;1
698;DTM13-2;bo;linkchannel_otru;20;1;;;0;500;no;1
699;DTM13-3;bo;linkchannel_otru;20;1;;;0;500;no;1
700;DTM132;bo;linkchannel_otru;20;1;;;0;500;no;1
701;DTM132-1;bo;linkchannel_otru;;0;;;0;500;no;1
702;DTM132-2;bo;linkchannel_otru;;0;;;0;500;no;1
703;DTM132-3;bo;linkchannel_otru;;0;;;0;500;no;1
704;DTM133;bo;linkchannel_otru;20;1;;;0;500;no;1
