id_nut;cha_branch;chainage;nhanh_noi_vao
1855;LANGSAC_CANAL;25492.0;TV08_54:US:0
1856;LANGSAC_CANAL;34489.0;TV_10_15_2006:DS:0
1857;LANGSAC_CANAL;36953.0;TV13_14:US:0
1858;LANGSAC_CANAL;38279.0;THAURAU-TANLAP:US:0
1859;LTNang;4091.0;Xeo Tram2:US:0
1860;LTNang;5575.0;Long Dieu:US:0
1861;LTTRAN2;1332.0;ZZZ_CM59:US:0
1862;LTTRAN2;2940.0;ZZZ_CM60:US:0
1863;LUNGROGHE1;1150.0;QuocPhong13:US:0|QuocPhong12_2:DS:0
1864;LUNGROGHE2;1551.0;AMAB6:US:0
1865;LUNGROGHE3;1137.0;AMAB4:DS:0|AMAB5:US:0
1866;LaGhi;3645.0;MTT37:DS:0
1867;Lai Hieu;2408.0;Hau Giang 3:US:2
1868;Lai Hieu;4700.0;Tam Thai:DS:0
1869;Lai Hieu;10469.0;Saintenoy:DS:0|Saintenoy:US:3
1870;Lai Hieu;14640.0;K8000:DS:0|K8000:US:3
1871;Lai Hieu;20560.0;Xeo Mon:US:0
1872;Lai Hieu;21268.0;Giai Phong1:DS:0
1873;Lai Viet;1926.0;Le Le:DS:0|Le Le:US:2
1874;Lai Viet;4000.0;BDSauHy:DS:0|BDSauHy:US:2
1875;Lai Viet;8186.0;NDThongLuu:US:1
1876;Lang;2469.0;Soc So:DS:0
1877;Lap Vo;2468.0;Song_Sa_Dec:DS:0|Xeo Mat CV:US:0
1878;Lap Vo;7350.0;Song_Sa_Dec:US:0|Nha Man TT:US:0
1879;Lap Vo;15098.0;Muong Khai:US:0|Muong Khai:DS:1
1880;Lap Vo;18166.0;Rach_Sanh_Nhien:DS:0
1881;Lap Vo;21242.0;Duong Hoa LT:US:0
1882;Lap Vo;27729.0;Thay Lam:DS:0|Rach_Nuoc_Xoay:US:0
1883;Lap Vo;31480.0;Ong Phu:US:0
1884;Lap Vo;33990.0;Rach_Tan_Binh:DS:0
1885;Lap Vo;44753.0;Rach_Tan_Binh:US:0|Cai Tau Thuong:DS:0
1886;LauQuocGia;5370.0;Branch1171:DS:0|Branch1192:DS:0|Branch1158:DS:0
1887;LauQuocGia;7437.0;Branch1157:DS:0
1888;Lo Ca Lam A;1138.0;Thuy Loi:DS:0
1889;Lo Ca Lam A;9200.0;Bau Mon:US:0
1890;Lo Xe;2000.0;Tu Nhieu:DS:0
1891;Lo Xe;3084.0;Ba Tau:DS:0
1892;Lo Xe;4042.0;Hai Phac:DS:0
1893;Lo Xe;4472.0;CMP_Moi:US:0
1894;Long My 1;6267.0;Cay Me:US:1|Cay Me:DS:2
1895;Long My 2;4000.0;Nhat Tao:DS:1
1896;Long My 2;9349.0;Cay Me:US:0|Cay Me:DS:3
1897;Lung Lon;2100.0;Lung Lon 2:US:0
1898;Lung Lon 2;6500.0;An Binh AG:US:0|An Binh AG:DS:1
1899;Lung Quoc;0.0;Bao Thui:DS:0
1900;Lung Sen;3000.0;CMP_Nha Tho:DS:0
1901;Lung Sen;3932.0;Nang RenNho:US:1
1902;LungRanh;2819.0;K.CongDoan:US:0
1903;MCC01_19;3054.0;C20:US:0|C21:US:0
1904;MCC01_19;6135.0;C19:US:0
1905;MCC01_19;8753.0;C18:US:0
1906;MINHHA;6000.0;UMH14:US:0
1907;MINHHA;10000.0;UMH13:US:0
1908;MINHHA;14000.0;UMH12:US:0
1909;MINHHA;19116.0;KDOCLAP:US:0
1910;MINHHA;21666.0;UMH11:DS:0
1911;MTT04;6815.0;kenhngan:DS:0
1912;MTT04;10541.0;Sarai_Creck:DS:0|Sarai2:US:0
1913;MTT37;6086.0;TraMem:DS:0
1914;MTT37;6489.0;Tandinhriver:DS:0
1915;MTaLiem;4598.0;Noi Tra Liem:US:0
1916;MYVAN;1876.0;ThungThap:DS:0
1917;MYVAN;5000.0;ChuSuc:DS:0
1918;Mac Can Dung;8000.0;K7 AG:DS:0|Bon Tong:US:2
1919;Mac Can Dung;26052.0;My Thai:US:0|Tha La:DS:0|Muoi Chau Phu:DS:0
1920;Mac Day;3000.0;Lo Chat Dot:DS:0|Lo Chat Dot:US:1
1921;Mang Thit;7741.0;Giong_trom1:US:0
1922;Mang Thit;8000.0;CaiNhum:DS:0
1923;Mang Thit;16852.0;SAOPHONG:DS:0
1924;Mang Thit;18554.0;VUNGLIEM_CRECK:DS:0
1925;Mang Thit;25000.0;MTT04:US:0
1926;Mang Thit;29592.0;Caisao_cr:DS:0
1927;Mang Thit;31983.0;Sarai_Creck:US:0
1928;Mang Thit;33000.0;kenhxang:DS:1
1929;Mang Thit;37090.0;TRA_NGOA:US:0
1930;Mang Thit;43000.0;Tong Hung LH:DS:0
1931;Mang Thit;44597.0;TraMem:US:0
1932;Mang Thit;46033.0;SocTro:DS:0
1933;Mareng;5905.0;Ba Kieng:US:4
1934;Mo Cay;1000.0;C17:US:0|C16:US:0
1935;Mo Cay;6564.0;C15:DS:0
1936;Mo Cay;9367.0;MCC01_19:DS:0
1937;Mo Cay;13000.0;C14:DS:0
1938;Moi;7186.0;Kenh T6:US:0|Kenh T6 moi:DS:0
1939;MoiQLPH;1112.0;Lang:DS:1
1940;Mot Ngan;2000.0;Ranh:US:0
1941;MotNgan_1;2268.0;BoDoi:US:0
1942;MotNgan_2;2121.0;OngHao:DS:0
1943;MotNgan_2;3084.0;KenhDay:US:0
1944;Muoi Chau Phu;5900.0;K7 AG:US:2|K7 AG:DS:3
1945;Muoi Chau Phu;9100.0;K9 AG:US:1|K9 AG:DS:2
1946;MuoiThuoc;795.0;BaVoi_1:DS:0|BaVoi_2:US:0
1947;Muong Dieu;2000.0;STDNgai:US:0
1948;Muong Khai;1500.0;Can Tho HH:US:0
1949;Muong Lo2;5673.0;CDXDong:US:0|CDXDong:DS:1
1950;Muong Lo2;15137.0;Cai Cau:DS:0|Cai Cau:US:1
1951;MuongDaoR;2187.0;Branch1163:US:0|Branch1159:US:0
1952;MuongDaoR;9952.0;Branch1160:US:0
1953;MuongDaoR;10843.0;Branch1165:US:0
1954;My Hung;5474.0;Cay Cong:DS:0
1955;My Hung;5617.0;Ba Xa:US:0
1956;My Long BK;1800.0;Cau Sao:US:0
1957;My Long BK;16664.0;TT86_87_88:DS:0
1958;My Thai;6100.0;K10 AG:US:2|K10 AG:DS:3
1959;My Thai;12445.0;Ba The Moi:US:0|Ba The Moi:DS:1
1960;My Thai;18600.0;Tan Hiep:US:4|Tan Hiep:DS:5
1961;My Thai;25400.0;Ba Ke:US:4|Ba Ke:DS:5
1962;My Thanh;3352.0;K.SuonVinhHai:DS:0
1963;My Thanh;5964.0;K. Ba Xam _Goi_5:DS:0
1964;My Thanh;12835.0;K. Tong Cang_2:DS:0
1965;My Thanh;14413.0;Vien Binh:DS:0
1966;My Thanh;16411.0;K.GiayLang-BungTum:US:0
1967;My Thanh;17547.0;K. An No:DS:0
1968;My Thuan;8644.0;Lang Sen:DS:0|Tam Thai:US:0
1969;NDThongLuu;2201.0;Xeo Ro:DS:0|Xeo Ro:US:1
1970;NDThongLuu;3726.0;Rach Ca:DS:0
1971;NGAHAU;9893.0;MIT13_14:DS:0|ngaichanh_n3:DS:0
1972;NGAHAU;12500.0;MAYTUC:US:0
1973;NGAHAU;18000.0;ngaichanh_n1:DS:0
1974;NGBXau;0.0;CMP_Moi2:DS:0
1975;NGBXau;3052.0;Bung Coc:US:1|Bung Coc:DS:2
1976;NGBXau;8119.0;Sa Lon:US:1|Sa Lon:DS:2
1977;NTL 8000;821.0;Muoi Thuoc:US:1
1978;NTL 9000;920.0;Muoi Thuoc:US:0|Muoi Thuoc:DS:1
1979;NamThon;713.0;Ba Rai:DS:0
1980;NamThon;10151.0;Thanh Nien:DS:0
1981;Nang Mau;391.0;Nga Bat:US:0
1982;Nang Mau;3579.0;Gia Hoang:DS:0
1983;Nang Mau;4654.0;Mai Dam:US:0
1984;Nang Mau;9564.0;Dong Binh:DS:0|Dong Binh:US:1
1985;Nang Mau;12412.0;Cai Nhum:US:0|Ba Ngan:DS:0
1986;Nang Mau;14678.0;Xang Lo:DS:0|Kenh_Xeo_Vuong:US:0
1987;Nang Mau;21819.0;Xeo Mon:DS:1|Xeo Mon:US:3
1988;Nang Mau;24636.0;Saintenoy:US:0|Saintenoy:DS:1
1989;Nang Mau;30052.0;Nha Nuoc:US:0|Nha Nuoc:DS:1
1990;Nang Mau;31608.0;K8000:US:0|K8000:DS:1
1991;Nang Mau;32909.0;CMP_Nang Mau 2:US:0|CMP_Nang Mau 2:DS:1
1992;Nang Mau;38949.0;Long Dieu:DS:1
1993;Nang Mau;42231.0;9 Thuoc2:US:0
1994;Nang Mau;46185.0;Rach_Nuoc_Duc:DS:0|Hau:US:0
1995;Nang Mau;48272.0;CMP_Ngang:US:0|Cai Dia:DS:0
1996;Nang Mau 2;7342.0;Song_Cai_Rang:DS:0
1997;Nang Mau 2;9414.0;CMP_Cai Tac:DS:0|Xang Lo:US:0
1998;Nang Mau 2;11687.0;RachSung_RachSoDiaBo:DS:0|Trau Hoi:US:0
1999;Nang Mau 2;17481.0;Saintenoy:US:1|Saintenoy:DS:2
2000;Nang Mau 2;18047.0;Nha Nuoc:US:1|Mot Ngan:DS:0
2001;Nang Muoi;2088.0;T Nhat QLPH:US:0
2002;Nang Muoi;2771.0;Thay Pho1:US:0
2003;Nang Muoi;4000.0;Thay Pho:DS:0|Thay Pho:US:2
2004;Nang Muoi;5679.0;Bao Thui:US:0
2005;NangChang_1;0.0;BaVoi_1:US:0
2006;NangGu;2645.0;Kien Hao CNG:DS:0
2007;Nchang Re;4659.0;Cho Cu:DS:0
2008;Ngang;13500.0;Bay thuoc:US:1|Bay Thuoc:DS:2
2009;Nguyen Van Tiep1;3006.0;Binh Thanh4:DS:0
2010;Nguyen Van Tiep1;7140.0;Ca Duc:US:0|Ca Duc:DS:1
2011;Nguyen Van Tiep1;10419.0;Thay Cay:DS:0|Can Lo:US:0
2012;Nguyen Van Tiep1;13519.0;Rach Sao:US:0|Rach Sao:DS:1
2013;Nguyen Van Tiep1;19366.0;Duong Thet:US:0|Duong Thet:US:2
2014;Nguyen Van Tiep1;23424.0;Cai Beo:US:1
2015;Nguyen Van Tiep1;30445.0;K307:US:1
2016;Nguyen Van Tiep2;6985.0;Bui Moi:US:1|K5:DS:0
2017;Nguyen Van Tiep2;10940.0;Bang Lang:US:1|K6:US:2
2018;Nguyen Van Tiep2;12439.0;Rach Ruong:US:0
2019;Nguyen Van Tiep2;13656.0;Phung Thot:DS:0|K7:DS:0
2020;Nguyen Van Tiep2;17221.0;K9:US:0|Ca Nhip:DS:0
2021;Nguyen Van Tiep2;18954.0;K10:DS:0
2022;Nguyen Van Tiep2;24771.0;Bang Day:US:0
2023;Nguyen Van Tiep2;27944.0;K12:DS:0|Ba Rai:US:0
2024;Nguyen Van Tiep2;37258.0;Thanh Nien:US:0
2025;Nguyen Van Tiep2;38008.0;My Long BK:US:0
2026;Nguyen Van Tiep2;39075.0;Nguyen Tan Thanh:US:0|Lo Moi:DS:0
2027;Nguyen Van Tiep2;44486.0;Sau Au:US:0
2028;Nguyen Van Tiep2;50376.0;Cho Bung:US:0
2029;Nguyen Van Tiep2;53562.0;KQUANTHOTG:DS:0
2030;Nguyen Van Tiep2;58322.0;Cu Chi:US:0
2031;Nha Man TT;5300.0;Rau Cau:US:0
2032;Nha Tho;13500.0;Bay thuoc:US:0|Bay Thuoc:DS:1
2033;Nhat Tao;4518.0;LongMy2:US:0|Long My 1:US:0
2034;Nhi Tho;1000.0;Rung:DS:0
2035;Nhi Tho;2218.0;Cay Gua1:DS:0
2036;Nhi Tho;4681.0;Xeo Song:DS:0
2037;Nhu_Gia;1880.0;Binh Hung:US:0|Tra Cu Can:US:0
2038;Nhu_Gia;3877.0;XCutQLPH:DS:0
2039;Nhu_Gia;5841.0;Duong Lang:DS:0
2040;Nhu_Gia;7224.0;Giai Phong:US:0
2041;Nhu_Gia;8527.0;Tam Thuoc1:DS:0|Co Thien:US:0
2042;Nhu_Gia;10599.0;Xom Tiem:DS:0|Cay Bang:US:0
2043;Nhu_Gia;16624.0;Saintenoy5:DS:0|U-QLPH60:DS:0
2044;Nhu_Gia;17456.0;Bo Thao:US:0
2045;Nhu_Gia;17782.0;Cai Trau NG:DS:0
2046;Nhu_Gia;19827.0;K. 14-9:US:6
2047;Nhu_Gia;22828.0;Re:DS:0
2048;Nhu_Gia;23772.0;ST59_ST61:US:0
2049;Nhu_Gia;24416.0;K.19/5:US:0
2050;Nhu_Gia;25899.0;Sa Di:US:6
2051;Nhu_Gia;27655.0;NGBXau:DS:0
2052;Nhu_Gia;29066.0;Thuy Loi:US:1|PTTTran:DS:0
2053;Nhu_Gia;30686.0;Cai Trau:DS:0
2054;Nhu_Gia;33096.0;Rach Sen:DS:0
2055;Nhu_Gia;35912.0;Dinh:US:0
2056;Nhu_Gia;36892.0;Sa Lon:US:3
2057;Nhu_Gia;41364.0;Rach Sen3:DS:0
2058;Nhu_Gia;42574.0;Tra The:US:0
2059;Nhu_Gia;45466.0;U-QLPH43:US:0
2060;Nhu_Gia;46905.0;Dai Ngai:DS:0
2061;Nhu_Gia;47438.0;Xa Mach:DS:0
2062;Nhu_Gia;53998.0;U-QLPH41:US:0
2063;Nhu_Gia;55470.0;U-QLPH42:US:0
2064;Nhu_Gia;56498.0;Thach My:DS:0
2065;Nhu_Gia;57425.0;Bac Lieu:US:0|My Thanh:DS:0|K.VinhChau-CoCo:US:0
2066;Ninh Phuoc;4200.0;H7:US:0
2067;Ninh Phuoc;12300.0;H9:US:0
2068;No 1;6323.0;Hau BoiTN:DS:0|Ba Rinh CMP_Moi:US:0|Song_Tap_Ren:DS:0|Cai Con Be:DS:0
2069;No 1;9590.0;TCMNeo:DS:0|TCMNeo:US:1
2070;No 1;12470.0;Ba Dot:DS:0
2071;No 1;16672.0;Bung Tuc:DS:0|Bung Tuc:US:1
2072;No 1;18885.0;Muong Lo2:US:2|Phu No:DS:0
2073;No 1;22572.0;PL12_13:DS:0
2074;No 1;23929.0;Muong Dieu:DS:0
2075;No 1;24394.0;My Hoi:DS:0
2076;Noc Nang;1568.0;PS-CS 1:US:0|PS-CS 1:DS:1
2077;Noc Nang;3806.0;U-QLPH9:US:0|U-QLPH9:DS:1
2078;Noc Nang;5397.0;U-QLPH10:US:0|U-QLPH10:DS:1
2079;Noi Tra Liem;6035.0;U-QLPH60:US:0
2080;Nong Truong;12660.0;Ba Ke:US:13|Ba Ke:DS:14
2081;Nuoc Man;813.0;Rach_Thi_Doi:DS:0
2082;NuocTrong;9304.0;Giong Cam:US:0
2083;NuocTrong;19441.0;Hau Giang 3:DS:1
2084;O Mon;4685.0;Rach_Ba_Kich:US:0|Can_Tho:US:0
2085;O Mon;6268.0;Kenh_Lo:US:0
2086;O Mon;10000.0;VAMNHONTRAAN:US:0
2087;O Mon;11000.0;TSH110:DS:0
2088;O Mon;13000.0;BaCon:US:0
2089;O Mon;14000.0;TSH108:DS:0|XeoSao:US:0
2090;O Mon;14500.0;Thi Doi:US:2|Dung:DS:1
2091;O Mon;16752.0;TacOngDinh:US:0
2092;O Mon;18564.0;DuongThet:US:0
2093;O Mon;20000.0;TSH126:DS:0
2094;O Mon;21000.0;BungLon:US:0|TSH127:DS:0
2095;O Mon;22000.0;OMonCanal:US:0
2096;O Mon;23000.0;TSH128:DS:0
2097;O Mon;24000.0;ToMa:US:0
2098;O Mon;25000.0;4000:US:0
2099;O Mon;26000.0;TSH129:DS:0
2100;O Mon;28000.0;7000_1:US:0
2101;O Mon;29000.0;Ranh Hat:US:4|Ranh Hat:DS:6
2102;O Mon;34000.0;TSH140:DS:0
2103;O Mon;35551.0;KenhMuoiHai_1:US:0
2104;O Mon;38228.0;KenhGiua_1:US:0
2105;O Mon;39000.0;KH8:DS:1
2106;O Mon;41000.0;TSH136:DS:0|L611:US:0
2107;O Mon;46000.0;KenhMuoiThuoc:US:0
2108;Ong Chuong;14424.0;Cha Va:DS:0
2109;Ong Chuong;18000.0;Ca Mau:DS:0
2110;Ong Doc;1693.0;CM11:US:0
2111;Ong Doc;3074.0;LTTRAN2:US:0
2112;Ong Doc;3832.0;UMH29:DS:0
2113;Ong Doc;15412.0;UMH28:US:0|ZZZ_CM64:US:0
2114;Ong Doc;16516.0;ZZZ_CM74:US:0
2115;Ong Doc;17728.0;CM16_17:US:0
2116;Ong Doc;20805.0;ZZZ_CM76:US:0|UMH26:US:0
2117;Ong Doc;22829.0;Rach Ban:DS:0
2118;Ong Doc;24018.0;RachRauDua:US:0
2119;Ong Doc;25051.0;RACHRUONG1:DS:0|ZZZ_CM79:US:0
2120;Ong Doc;27504.0;CM03_04:US:0
2121;Ong Doc;29335.0;R. Ba Keo:DS:0|KENHNOITVT4:DS:0
2122;Ong Doc;33027.0;ZZZ_CM81:US:0
2123;Ong Doc;35884.0;ZZZ_CM82:US:0
2124;Ong Doc;37587.0;ZZZ_CM83:US:0
2125;Ong Hoach;0.0;Cai Nhum:DS:0|Cai Tat:US:0
2126;Ong Huong;1623.0;TP-Bnhan:DS:1
2127;Ong Phu;4448.0;Song_LaiVung_Rach_HoaLong:US:0
2128;Ong Phu;10253.0;Rach_Ho_Dia_Sanh:US:0
2129;Ong Ro;2810.0;Tap Doan III:US:0|Nang Muoi:DS:0
2130;Ong Tuong;2467.0;U-QLPH8:US:0|U-QLPH8:DS:4
2131;PTN 7000;7975.0;K.OngTa2:DS:0
2132;PTTTran;1005.0;CMP_Moi2:US:0
2133;PTTTran;3349.0;Cho Cu1:US:0
2134;PTTTran;6000.0;Bung Coc:US:2|Bung Coc:DS:3
2135;PTTTran;10000.0;Rach Sen3:US:0
2136;PTTTran;12000.0;Sa Lon:US:2|Sa Lon:DS:3
2137;PTTTran;15315.0;Rach Sen:US:0
2138;Phu No;6000.0;CSNTung:DS:0
2139;Phuoc Xuyen;59250.0;K6:US:0|K6:DS:1
2140;Phuoc Xuyen;68400.0;K7:US:0|K7-2:DS:0
2141;Phuoc Xuyen;70400.0;K8:US:0
2142;Phuoc Xuyen;74100.0;K10:US:0
2143;Phuoc Xuyen2;7769.0;Cai Sach:DS:0|Hoa Binh:US:0|An Binh:DS:0
2144;Phuoc Xuyen2;22394.0;Bay Thuoc:US:2
2145;Phuoc Xuyen2;27486.0;Ngang:DS:0|Dong Tien3:DS:0|Dong Tien:US:1
2146;Phuoc Xuyen2;35266.0;An Phong MH1:DS:0|An Phong MH:US:0
2147;Phuoc Xuyen2;43971.0;Nguyen Van Tiep1:DS:0|Nguyen Van Tiep2:US:0
2148;Quan Lo PH;1085.0;Duong Lang:US:1
2149;Quan Lo PH;3936.0;Nhu_Gia:US:0
2150;Quan Lo PH;9438.0;Tra Cu:DS:0
2151;Quan Lo PH;11001.0;Lam Tra:DS:0
2152;Quan Lo PH;12562.0;Ben Long:US:0
2153;Quan Lo PH;13563.0;Bon Thuoc1:DS:0
2154;Quan Lo PH;14427.0;Tra Ban:DS:0|Xeo ChitN:US:0|Cai Trau:US:0
2155;Quan Lo PH;15793.0;Cong Da:DS:0
2156;Quan Lo PH;18772.0;MoiQLPH:US:0
2157;Quan Lo PH;19993.0;K. Nang Ren:US:0|Chien Luy:US:0
2158;Quan Lo PH;21012.0;Lang:US:0
2159;Quan Lo PH;21224.0;U-QLPH45:US:0
2160;Quan Lo PH;22029.0;R.CSauHy:DS:0
2161;Quan Lo PH;23440.0;Duong Mon:DS:0
2162;Quan Lo PH;24381.0;XeoChit_QuanLo:DS:0
2163;Quan Lo PH;25680.0;Cai Tau:US:0|Lai Viet:US:0
2164;Quan Lo PH;26982.0;K. Ngan Dua - BL2:US:0|K. Ngan Dua - BL1:DS:0
2165;Quan Lo PH;27584.0;3 Cui:US:1
2166;Quan Lo PH;29133.0;U-QLPH19:US:0
2167;Quan Lo PH;31323.0;K. Vinh Loc 2:US:0|K. Vinh Loc 1:DS:0
2168;Quan Lo PH;35094.0;KVINHMYPHUOCLONG1:DS:0|KVINHMYPHUOCLONG:US:0
2169;Quan Lo PH;40170.0;K. Vinh Loi 2:US:0|K. Vinh Loi 1:DS:0
2170;Quan Lo PH;45867.0;KCANHDENPHOSINH:DS:0|KCANHDENPHOSINH:US:1
2171;Quan Lo PH;50969.0;K. Phong Thanh Tay:DS:1
2172;Quan Lo PH;56620.0;KCHOHOIHUYENSU:DS:1|KCHOHOIHUYENSU2:US:0
2173;Quan Lo PH;62589.0;CC4:US:0
2174;Quan Lo PH;62993.0;K. Tan Phong:US:1|K. Tan Phong:DS:2
2175;Quan Lo PH;66552.0;K. Lang Tram:US:1|K. Lang Tram:DS:2
2176;Quan Lo PH;68102.0;Ba Tha:DS:0
2177;Quan Lo PH;69142.0;K. TanThanh_TacVan:DS:0
2178;Quan Lo PH;69539.0;K.1-6:DS:0
2179;Quan Lo PH;72782.0;R.CaiNhum:US:0
2180;Quan Lo PH;72958.0;Ong Ro:DS:0
2181;Quan Lo PH;75583.0;Lung Quoc:DS:0
2182;Quan Lo PH;76193.0;Nang Huy:DS:0
2183;Quan Lo PH;77504.0;Song Cu:DS:0
2184;Quan Lo PH;77743.0;K.BaBeo:US:0
2185;Quan Lo PH;79234.0;LungBaoChua:DS:0
2186;Quang Dai;1200.0;Ca Gua:DS:0
2187;Quang Dai;9100.0;Bay thuoc:DS:0|Bay Thuoc:US:0
2188;QuocPhong10;878.0;K. 30Thu8Thu9:US:0
2189;QuocPhong11_1;844.0;K. 30Thu9Thu10:US:0
2190;QuocPhong11_2;636.0;K. 30XeoNgatThu10:US:0
2191;QuocPhong11_2;1292.0;AMAB1:US:0
2192;QuocPhong11_2;2369.0;K. 30XeoNgat:US:0
2193;QuocPhong12_2;1552.0;R. Thuong Luong:US:0|R. Thuong Luong1:US:0
2194;QuocPhong13;1818.0;R.XeoDoi2:DS:0|R.XeoDoi1:US:0
2195;QuocPhong15;1079.0;K. Muong Dao1:US:0
2196;QuocPhong16;2494.0;R.CayGo:US:0
2197;QuocPhong4_1;1508.0;KENHTHUTU1:US:0
2198;QuocPhong5;486.0;K. XeoBa5 Nhu:US:0
2199;QuocPhong6;1532.0;K. Xeo Vet:US:0|K. Xeo Vet1:DS:0
2200;QuocPhong7;1096.0;K. Xeo Doi:US:0|K. Xeo Doi1:DS:0
2201;QuocPhong7;1959.0;K. DuongRung1:US:0|K. DuongRung:DS:0
2202;QuocPhong8;488.0;K.GIUAXEOQUAN_XEOQUAO:DS:0|K. 30XeoBanXeoQuao:US:0
2203;QuocPhong9;1112.0;K. 30Thu8XeoBan:US:0
2204;R. Ba Keo;2530.0;ZZZ_CM80:US:0
2205;R. Ky Hon;1356.0;binhphan:US:0
2206;R. Ky Hon;2000.0;K.LienHong:US:0
2207;R. Ky Hon;2592.0;K.nguyenLong:US:0
2208;R. Thu Nhat;1872.0;R. Nga Bat:DS:0
2209;R. Thu Nhat;3874.0;AMAB10:US:0
2210;R. Thu Nhat;3944.0;Kenh 20:DS:0
2211;R. Thu Nhat;4638.0;AMAB9:US:0
2212;R. Thu Nhat;6188.0;K. Hai Sen:DS:0|AMAB8:US:0
2213;R. Thu Nhat;7817.0;KENHCHONGMY:US:1|AMAB7:DS:0|KENGCHONGMY:DS:0
2214;R. Thu Nhat;10900.0;QuocPhong1:DS:0|QuocPhong2:US:0
2215;R.CaiSu;6884.0;R.TamTrieu_2:US:0
2216;R.CaiSu;8850.0;K.TThon:US:0
2217;R.CayT;585.0;K.TThon:DS:0
2218;R.LungNgang_1;6217.0;K.RanhKh-Kt:DS:0
2219;R.TamTrieu_1;1119.0;K.XaDat_1:DS:0
2220;R.TamTrieu_1;3416.0;R.CayT:DS:0
2221;R.TamTrieu_1;4047.0;K.XaDat_2:DS:0
2222;R.TamTrieu_1;4338.0;K.HoaThanh:DS:0
2223;R.TamTrieu_2;3940.0;K.BongKien:DS:0
2224;R.Thu10_1;540.0;QuocPhong11_1:DS:0|QuocPhong11_2:US:0
2225;RACHTHUCHIN1;895.0;QuocPhong11_1:US:0|QuocPhong10:DS:0
2226;RACHTHUCHIN2;4942.0;R.Thu10_2:DS:0
2227;RACHTHUTAM1;1410.0;QuocPhong9:DS:0|QuocPhong10:US:0
2228;RACHTHUTAM1;6618.0;K. 30Thu8Thu9:DS:0
2229;RACHXEODUOC;2815.0;XeoDuoc1:DS:0|XeoDuoc2:US:0
2230;RACHXEODUOC;3807.0;KENHBONMUOI:US:0
2231;RACHXEOVET;1600.0;QuocPhong7:US:0|QuocPhong6:DS:0
2232;RXEOQUAO;2392.0;QuocPhong7:DS:0|QuocPhong8:US:0
2233;Rach Cai Nhap;3300.0;Branch1201:DS:0
2234;Rach Choc;2216.0;K. 14-9:DS:3|K. 14-9:US:7
2235;Rach Gia HT;2090.0;R. Ta Nien1:US:0|R. Ta Nien:DS:0
2236;Rach Gia HT;4971.0;Cai San:DS:0|Cai San:US:1
2237;Rach Gia HT;8768.0;Tron:DS:0
2238;Rach Gia HT;13137.0;Rach Gia LX:DS:0
2239;Rach Gia HT;17228.0;Cau So 2:US:0
2240;Rach Gia HT;20000.0;Thay Xep:US:0
2241;Rach Gia HT;22396.0;Kien Hao CNG:US:0|Cau So 3:US:0
2242;Rach Gia HT;25000.0;Ta Manh:US:0
2243;Rach Gia HT;27000.0;Ta Hem:US:0
2244;Rach Gia HT;27637.0;Ta Lua:US:0|Ba The:DS:0
2245;Rach Gia HT;30722.0;Vam Rang:US:0
2246;Rach Gia HT;33675.0;My Thai:DS:0|Kien Binh:US:0
2247;Rach Gia HT;36424.0;Cau So 9:US:0
2248;Rach Gia HT;40072.0;Tri Ton:DS:0|Hon Soc:US:0
2249;Rach Gia HT;43477.0;Luynh Huynh:US:0
2250;Rach Gia HT;43983.0;H9:DS:0
2251;Rach Gia HT;46607.0;K286:US:0
2252;Rach Gia HT;49648.0;K285:US:0
2253;Rach Gia HT;51567.0;H7:DS:0
2254;Rach Gia HT;54487.0;Vam Ray:US:0
2255;Rach Gia HT;55651.0;Tam Ngan:US:0
2256;Rach Gia HT;59530.0;Kenh T6:DS:0|Kenh T6 ND:US:0
2257;Rach Gia HT;63338.0;Kenh T5:DS:0|Tuan Thong:US:0
2258;Rach Gia HT;67707.0;Kenh T4:DS:0|Lung Lon:US:0
2259;Rach Gia HT;73186.0;Cau Tre:US:0
2260;Rach Gia HT;74020.0;Ba Hon:US:0|Kenh T3:DS:0
2261;Rach Gia HT;85096.0;Nong Truong:DS:0
2262;Rach Gia HT;90101.0;Ha Giang:DS:0
2263;Rach Gia LX;19094.0;Bon Tong:US:1
2264;Rach Gia LX;19751.0;Chac Ca Dao:DS:0|Bon Tong:DS:2
2265;Rach Gia LX;20297.0;K10 AG:DS:0
2266;Rach Gia LX;26665.0;KH:US:1
2267;Rach Gia LX;32511.0;Ba The Moi:US:3|KF:US:1
2268;Rach Gia LX;39506.0;KA:US:1
2269;Rach Gia LX;43918.0;Tan Hiep:US:1|Tan Hiep:DS:2
2270;Rach Gia LX;49299.0;Ba Ke:US:1|Ba Ke:DS:2
2271;Rach Ruong;2500.0;K6:US:1|K6:DS:2
2272;Rach Ruong;8746.0;K5:US:0|K5:DS:1|Phuoc Xuyen2:DS:0|Phuoc Xuyen:US:0
2273;Rach Ruong;15400.0;So 1:DS:0|So 1_2:US:0
2274;Rach Tram MB;11000.0;Ba Vom:DS:0
2275;Rach Tram MB;26050.0;Mareng:US:1|Mareng:DS:2
2276;RachDon;151.0;R_Tram:DS:0
2277;RachDon;5450.0;SongCui1:DS:0
2278;RachDon;6732.0;R_Soi:US:0
2279;RachNhum;2081.0;RachNhop:DS:0
2280;RachOngDua_2;2701.0;BaCon:DS:0
2281;RachRauDua;899.0;ZZZ_CM78:DS:0
2282;RachRauDua;2208.0;ZZZ_CM77:DS:0
