Time;Q_ChauDoc;Q_TanChau;Q_VamNao;Q_CanTho;Q_MyThuan
2011-07-21 14:00:00;3120;15400;5920;16400;15300
2011-07-21 15:00:00;3420;15900;6060;16300;17500
2011-07-21 16:00:00;3750;15700;6200;15000;15000
2011-07-21 17:00:00;3860;16100;6300;13600;12700
2011-07-21 18:00:00;3790;16000;6330;9950;11900
2011-07-21 19:00:00;3970;16600;6360;4860;7140
2011-07-21 20:00:00;3900;16000;6310;1830;5160
2011-07-21 21:00:00;3810;15900;6100;2320;5500
2011-07-21 22:00:00;3670;15400;5780;6680;7180
2011-07-21 23:00:00;3230;15300;5680;13000;10800
2011-07-22 00:00:00;3120;15300;5780;14500;13000
2011-07-22 01:00:00;3300;15500;5960;15300;15200
2011-07-22 02:00:00;3390;16000;6090;15900;15800
2011-07-22 03:00:00;3510;16200;6230;16000;16700
2011-07-22 04:00:00;3600;16400;6400;16300;15600
2011-07-22 05:00:00;3630;16500;6490;12700;13500
2011-07-22 06:00:00;3760;16600;6560;6160;6930
2011-07-22 07:00:00;3920;16600;6570;1310;2910
2011-07-22 08:00:00;3830;16500;6480;-3040;-4870
2011-07-22 09:00:00;3780;16200;5960;-3400;-352
2011-07-22 10:00:00;3260;15400;5210;-1540;1580
2011-07-22 11:00:00;3020;14600;4960;6250;5220
2011-07-22 12:00:00;2880;14400;5220;10600;9290
2011-07-22 13:00:00;2900;14800;5510;15400;13000
2011-07-22 14:00:00;3210;15600;5860;16200;15000
2011-07-22 15:00:00;3630;15700;6050;16600;16800
2011-07-22 16:00:00;3750;16000;6190;16200;16900
2011-07-22 17:00:00;3810;16200;6300;15600;16300
2011-07-22 18:00:00;3910;16200;6390;12600;12600
2011-07-22 19:00:00;3880;16400;6530;9260;9960
2011-07-22 20:00:00;3930;16600;6560;6680;7770
2011-07-22 21:00:00;3900;16600;6450;5350;6590
2011-07-22 22:00:00;3860;16200;6330;8590;7770
2011-07-22 23:00:00;3630;16000;6190;9720;9580
2011-07-23 00:00:00;3700;15900;6100;12400;10500
2011-07-23 01:00:00;3370;15600;6110;14400;13200
2011-07-23 02:00:00;3560;16000;6170;15000;15600
2011-07-23 03:00:00;3600;16200;6290;15400;16200
2011-07-23 04:00:00;3650;16500;6430;15600;16200
2011-07-23 05:00:00;3760;16500;6500;14800;14900
2011-07-23 06:00:00;3900;16600;6610;7960;8750
2011-07-23 07:00:00;3920;16600;6640;2590;2720
2011-07-23 08:00:00;3970;16900;6580;-1500;696
2011-07-23 09:00:00;3970;16600;6260;-2890;-2290
2011-07-23 10:00:00;3630;16100;5540;-1880;-354
2011-07-23 11:00:00;3120;15100;5180;2210;3870
2011-07-23 12:00:00;2740;15000;5340;8960;7610
2011-07-23 13:00:00;2760;15100;5600;12400;11400
2011-07-23 14:00:00;3040;15300;5930;14200;14400
2011-07-23 15:00:00;3400;16100;6160;14700;16400
2011-07-23 16:00:00;3660;16200;6250;15400;16900
2011-07-23 17:00:00;3850;16900;6350;15700;17100
2011-07-23 18:00:00;3910;16700;6480;14400;16700
2011-07-23 19:00:00;4070;16600;6600;12300;13600
2011-07-23 20:00:00;4070;16700;6640;8890;12700
2011-07-23 21:00:00;3990;16900;6680;6320;7560
2011-07-23 22:00:00;3900;16600;6610;4510;5440
2011-07-23 23:00:00;3670;16400;6450;4370;5100
2011-07-24 00:00:00;3670;16100;6320;6970;6630
2011-07-24 01:00:00;3650;16100;6140;10600;9800
2011-07-24 02:00:00;3650;16100;6190;13300;11500
2011-07-24 03:00:00;3700;16200;6290;14100;12900
2011-07-24 04:00:00;3740;16200;6350;15400;14100
2011-07-24 05:00:00;3790;16600;6460;12500;13800
2011-07-24 06:00:00;3830;16600;6530;10400;12000
2011-07-24 07:00:00;3810;16600;6590;6880;7220
2011-07-24 08:00:00;3860;16700;6540;2480;1380
2011-07-24 09:00:00;3720;16900;6400;1340;-1740
2011-07-24 10:00:00;3670;16500;6100;-510;-350
2011-07-24 11:00:00;3510;16200;5700;-170;3850
2011-07-24 12:00:00;3020;15500;5330;7470;8700
2011-07-24 13:00:00;2880;15300;5340;12700;12000
2011-07-24 14:00:00;3160;15600;5860;14800;14900
2011-07-24 15:00:00;3400;16100;6190;15800;17000
2011-07-24 16:00:00;3710;16500;6340;16000;17400
2011-07-24 17:00:00;3750;16700;6390;15400;17600
2011-07-24 18:00:00;3910;17000;6520;15500;15900
2011-07-24 19:00:00;3910;17200;6650;14300;13400
2011-07-24 20:00:00;3970;17000;6730;12800;11300
2011-07-24 21:00:00;3970;17100;6790;9700;10200
2011-07-24 22:00:00;3990;17200;6800;4420;7520
2011-07-24 23:00:00;4040;17100;6690;2900;4620
2011-07-25 00:00:00;3890;17100;6490;3420;3250
2011-07-25 01:00:00;3810;16600;6250;5180;6500
2011-07-25 02:00:00;3740;16200;6120;9660;9630
2011-07-25 03:00:00;3560;16400;6150;12600;10800
2011-07-25 04:00:00;3580;16700;6300;13000;11700
2011-07-25 05:00:00;3580;16900;6380;13700;13000
2011-07-25 06:00:00;3630;17000;6400;11200;11400
2011-07-25 07:00:00;3700;16900;6460;9020;10200
2011-07-25 08:00:00;3830;17000;6480;6360;7350
2011-07-25 09:00:00;3880;17000;6480;3490;5190
2011-07-25 10:00:00;3880;16600;6330;1340;3650
2011-07-25 11:00:00;3880;16600;6090;2720;4700
2011-07-25 12:00:00;3580;16500;5910;6080;7130
2011-07-25 13:00:00;3420;16200;5750;7470;11500
2011-07-25 14:00:00;3120;16100;5730;13400;12900
2011-07-25 15:00:00;3210;16000;5970;14700;14100
2011-07-25 16:00:00;3490;16100;6190;16100;16300
2011-07-25 17:00:00;3660;16200;6340;16500;17200
2011-07-25 18:00:00;3750;16300;6510;17600;18100
2011-07-25 19:00:00;3810;16300;6630;16300;18200
2011-07-25 20:00:00;3910;16300;6690;15100;17200
2011-07-25 21:00:00;3930;16300;6810;13600;12900
2011-07-25 22:00:00;4020;16400;6860;9880;11100
2011-07-25 23:00:00;3990;16300;6870;7020;5810
2011-07-26 00:00:00;3950;16300;6830;3860;3740
2011-07-26 01:00:00;3800;16300;6720;1320;2580
2011-07-26 02:00:00;3720;16400;6450;0;3290
2011-07-26 03:00:00;3600;16500;6080;1320;4670
2011-07-26 04:00:00;3530;16400;5950;6400;8380
2011-07-26 05:00:00;3520;16300;6020;11800;11100
2011-07-26 06:00:00;3560;16300;6180;13100;11300
2011-07-26 07:00:00;3610;16200;6240;12200;11800
2011-07-26 08:00:00;3710;16300;6340;11000;11000
2011-07-26 09:00:00;3800;16300;6350;8200;9230
2011-07-26 10:00:00;3910;16400;6370;5640;7910
2011-07-26 11:00:00;3910;16400;6310;4060;5570
2011-07-26 12:00:00;3860;16400;6220;3400;6260
2011-07-26 13:00:00;3710;16500;6070;5410;7660
2011-07-26 14:00:00;3470;16400;5940;9960;10700
2011-07-26 15:00:00;3300;16300;5950;12700;12900
2011-07-26 16:00:00;3400;16300;6140;14500;15500
2011-07-26 17:00:00;3590;16300;6350;14800;16300
2011-07-26 18:00:00;3660;16400;6490;16200;16800
2011-07-26 19:00:00;3660;16600;6620;16300;17900
2011-07-26 20:00:00;3860;16500;6710;15800;18200
2011-07-26 21:00:00;4000;16500;6830;15600;15400
2011-07-26 22:00:00;4020;16500;6880;14100;15100
2011-07-26 23:00:00;4070;16500;6940;10700;12600
2011-07-27 00:00:00;4130;16500;7000;7330;7100
2011-07-27 01:00:00;4180;16500;6980;2740;676
2011-07-27 02:00:00;4220;16500;6880;1320;688
2011-07-27 03:00:00;3860;16600;6530;-835;2770
2011-07-27 04:00:00;3650;16600;6170;334;4150
2011-07-27 05:00:00;3440;16700;6020;5810;6230
2011-07-27 06:00:00;3280;16500;5980;9240;8600
2011-07-27 07:00:00;3450;16300;6110;12100;10100
2011-07-27 08:00:00;3490;16400;6220;12700;10500
2011-07-27 09:00:00;3590;16500;6290;11900;10500
2011-07-27 10:00:00;3750;16500;6380;10400;9750
2011-07-27 11:00:00;4030;16600;6400;7140;7400
2011-07-27 12:00:00;3750;16600;6430;6350;9800
2011-07-27 13:00:00;3710;16700;6370;7300;8940
2011-07-27 14:00:00;3520;16600;6310;8470;9120
2011-07-27 15:00:00;3400;16600;6350;11500;10900
2011-07-27 16:00:00;3590;16700;6360;13300;13100
2011-07-27 17:00:00;3590;16700;6440;15200;15800
2011-07-27 18:00:00;3730;16700;6550;16100;16900
2011-07-27 19:00:00;3800;16700;6690;16600;18100
2011-07-27 20:00:00;3800;16700;6790;16400;18700
2011-07-27 21:00:00;3950;16800;6940;16000;17000
2011-07-27 22:00:00;4140;16900;7000;15200;15800
2011-07-27 23:00:00;4160;16800;7080;14500;14900
2011-07-28 00:00:00;4160;17000;7180;11800;11200
2011-07-28 01:00:00;4250;16900;7210;8270;4510
2011-07-28 02:00:00;4270;16900;7190;1630;-2390
2011-07-28 03:00:00;4270;16900;6990;-2340;-3310
2011-07-28 04:00:00;4130;17000;6580;-2700;-350
2011-07-28 05:00:00;3670;17000;6070;338;2450
2011-07-28 06:00:00;3380;16800;5950;3890;5920
2011-07-28 07:00:00;3230;16700;6040;7970;8650
2011-07-28 08:00:00;3470;16800;6250;10200;11400
2011-07-28 09:00:00;3670;16900;6360;12000;11600
2011-07-28 10:00:00;4050;17000;6530;12100;10600
2011-07-28 11:00:00;4090;17000;6540;10900;10300
2011-07-28 12:00:00;4110;17000;6590;8470;9290
2011-07-28 13:00:00;3870;17100;6610;6550;8820
2011-07-28 14:00:00;3780;17200;6580;6010;9000
2011-07-28 15:00:00;3780;17100;6490;8960;9630
2011-07-28 16:00:00;3780;17000;6510;10800;10100
2011-07-28 17:00:00;3560;17100;6580;14200;14100
2011-07-28 18:00:00;3750;17100;6600;15800;17100
2011-07-28 19:00:00;3850;17100;6750;17400;16900
2011-07-28 20:00:00;3870;17200;6860;17100;17500
2011-07-28 21:00:00;4200;17300;7010;17300;18600
2011-07-28 22:00:00;4130;17300;7100;16500;18600
2011-07-28 23:00:00;4170;17400;7170;15900;16600
2011-07-29 00:00:00;4230;17400;7280;13900;12800
2011-07-29 01:00:00;4230;17400;7330;12900;7940
2011-07-29 02:00:00;4390;17300;7360;9060;3720
2011-07-29 03:00:00;4570;17300;7320;-3010;-4330
2011-07-29 04:00:00;4570;17200;7050;-4080;-2110
2011-07-29 05:00:00;4090;17200;6330;-3420;-354
2011-07-29 06:00:00;3400;16900;5900;2210;4400
2011-07-29 07:00:00;3280;17100;6030;8350;8180
2011-07-29 08:00:00;3350;17300;6270;12100;13400
2011-07-29 09:00:00;3400;17400;6530;14500;13900
2011-07-29 10:00:00;3780;17400;6650;14400;14200
2011-07-29 11:00:00;4020;17300;6680;12300;14500
2011-07-29 12:00:00;4090;17500;6820;9410;12300
2011-07-29 13:00:00;4140;17400;6820;7100;7440
2011-07-29 14:00:00;4060;17500;6810;5610;5950
2011-07-29 15:00:00;4150;17500;6690;4250;6690
2011-07-29 16:00:00;3850;17400;6450;8620;8700
2011-07-29 17:00:00;3810;17300;6290;11000;10800
2011-07-29 18:00:00;3740;17300;6530;14200;13900
2011-07-29 19:00:00;3690;17300;6700;15800;16500
2011-07-29 20:00:00;3930;17400;6810;17700;17500
2011-07-29 21:00:00;4050;17500;6900;17600;18900
2011-07-29 22:00:00;4230;17500;7060;16700;19000
2011-07-29 23:00:00;4390;17500;7170;16000;18600
2011-07-30 00:00:00;4480;17500;7250;14100;16100
2011-07-30 01:00:00;4600;17500;7300;12600;15100
2011-07-30 02:00:00;4640;17600;7370;7740;5380
2011-07-30 03:00:00;4650;17600;7390;-2340;-3630
2011-07-30 04:00:00;4740;17600;7240;-4470;-1940
2011-07-30 05:00:00;4650;17500;6450;-3630;-1600
2011-07-30 06:00:00;3730;17300;5870;0;-354
2011-07-30 07:00:00;3310;17300;5880;5610;5810
2011-07-30 08:00:00;3330;17400;6160;12400;11000
2011-07-30 09:00:00;3510;17500;6490;14400;13200
2011-07-30 10:00:00;3770;17600;6640;15500;13800
2011-07-30 11:00:00;4010;17600;6740;14900;15200
2011-07-30 12:00:00;4120;17600;6790;13400;13700
2011-07-30 13:00:00;4220;17600;6900;9960;12000
2011-07-30 14:00:00;4280;17700;6910;5100;9220
2011-07-30 15:00:00;4330;17700;6900;1380;5600
2011-07-30 16:00:00;4140;17600;6660;2250;6160
2011-07-30 17:00:00;4070;17600;6390;7480;10000
2011-07-30 18:00:00;4010;17400;6300;12400;11900
2011-07-30 19:00:00;3820;17300;6470;15700;15000
2011-07-30 20:00:00;3860;17500;6680;16700;17000
2011-07-30 21:00:00;4010;17600;6840;16900;17800
2011-07-30 22:00:00;4120;17500;6940;17200;17800
2011-07-30 23:00:00;4210;17600;7080;17100;18400
2011-07-31 00:00:00;4330;17700;7170;15500;18100
2011-07-31 01:00:00;4390;17600;7220;12400;18100
2011-07-31 02:00:00;4580;17600;7290;8660;14300
2011-07-31 03:00:00;4630;17600;7310;4700;4590
2011-07-31 04:00:00;4690;17600;7340;-2720;-3500
2011-07-31 05:00:00;4740;17700;7040;-6960;-7700
2011-07-31 06:00:00;4640;17700;6220;-2800;-5010
2011-07-31 07:00:00;3900;17600;5660;3290;5660
2011-07-31 08:00:00;3460;17400;5850;9010;9980
2011-07-31 09:00:00;3520;17400;6350;12300;13300
2011-07-31 10:00:00;3720;17700;6690;15900;15900
2011-07-31 11:00:00;4140;17800;6810;16200;16100
2011-07-31 12:00:00;4150;17700;6830;14900;16700
2011-07-31 13:00:00;4200;17600;6890;12600;12300
2011-07-31 14:00:00;4260;17700;6960;6460;6650
2011-07-31 15:00:00;4360;17800;6940;1390;5340
2011-07-31 16:00:00;4410;17700;6750;0;716
2011-07-31 17:00:00;4220;17700;6350;1410;5340
2011-07-31 18:00:00;4060;17600;6050;5850;7790
2011-07-31 19:00:00;3460;17500;6100;12700;11700
2011-07-31 20:00:00;3470;17500;6400;16000;13600
2011-07-31 21:00:00;3940;17600;6740;19100;16600
2011-07-31 22:00:00;4090;17700;6850;18400;18400
2011-07-31 23:00:00;4150;17700;6950;17400;18200
2011-08-01 00:00:00;4340;17800;7100;16700;19600
2011-08-01 01:00:00;4450;17800;7150;15500;19600
2011-08-01 02:00:00;4570;17800;7230;12500;17100
2011-08-01 03:00:00;4760;17700;7290;8950;9910
2011-08-01 04:00:00;4850;17700;7310;1350;-5600
2011-08-01 05:00:00;4960;17600;7240;-4520;-6230
2011-08-01 06:00:00;4810;17700;6650;-5490;-5580
2011-08-01 07:00:00;4190;17800;5920;-2120;-360
2011-08-01 08:00:00;3600;17400;5750;2420;6020
2011-08-01 09:00:00;3090;17300;5960;10800;9450
2011-08-01 10:00:00;2990;17600;6450;15900;12400
2011-08-01 11:00:00;3670;18100;6800;16400;14500
2011-08-01 12:00:00;3990;18100;6890;15600;15900
2011-08-01 13:00:00;4200;18000;7000;14900;16700
2011-08-01 14:00:00;4400;17900;7000;12000;13300
2011-08-01 15:00:00;4650;17900;7060;3960;7220
2011-08-01 16:00:00;4550;17900;7000;-1590;5190
2011-08-01 17:00:00;4450;17800;6730;-2330;720
2011-08-01 18:00:00;4200;17700;6240;2300;5760
2011-08-01 19:00:00;3750;17600;5980;7090;10300
2011-08-01 20:00:00;3680;17600;6110;13000;12700
2011-08-01 21:00:00;3680;17600;6450;15800;14800
2011-08-01 22:00:00;3970;17800;6750;18100;17100
2011-08-01 23:00:00;4090;17900;6890;19000;18000
2011-08-02 00:00:00;4240;17900;6960;18500;19300
2011-08-02 01:00:00;4350;17900;7090;17800;19200
2011-08-02 02:00:00;4530;18000;7180;14900;18500
2011-08-02 03:00:00;4650;18000;7260;10000;10800
2011-08-02 04:00:00;4730;18000;7310;3080;688
2011-08-02 05:00:00;4760;17900;7340;-3460;-4980
2011-08-02 06:00:00;4710;18000;7220;-7080;-5400
2011-08-02 07:00:00;4470;18000;6470;-6050;-3280
2011-08-02 08:00:00;3860;17900;6030;352;-358
2011-08-02 09:00:00;3380;17800;6030;6880;6510
2011-08-02 10:00:00;3110;17800;6370;15400;11800
2011-08-02 11:00:00;3500;18000;6740;17700;13600
2011-08-02 12:00:00;3870;18200;6970;17100;15600
2011-08-02 13:00:00;3990;18200;7010;17500;16800
2011-08-02 14:00:00;4240;18200;7100;16300;14300
2011-08-02 15:00:00;4440;18200;7190;10800;12000
2011-08-02 16:00:00;4640;18300;7240;1380;5490
2011-08-02 17:00:00;4500;18200;7200;-2660;720
2011-08-02 18:00:00;4410;18200;6900;-2850;3460
2011-08-02 19:00:00;4150;18100;6370;354;5100
2011-08-02 20:00:00;3810;17900;6160;8480;9030
2011-08-02 21:00:00;3450;18000;6360;14400;13200
2011-08-02 22:00:00;3650;18100;6700;18300;15600
2011-08-02 23:00:00;3870;18100;6870;18600;16900
2011-08-03 00:00:00;4010;18100;6980;18300;19200
2011-08-03 01:00:00;4290;18300;7110;18000;19200
2011-08-03 02:00:00;4400;18300;7230;17800;19200
2011-08-03 03:00:00;4540;18300;7310;16900;17000
2011-08-03 04:00:00;4690;18300;7390;13700;12000
2011-08-03 05:00:00;4930;18400;7450;1340;700
2011-08-03 06:00:00;4780;18300;7440;-3500;-5190
2011-08-03 07:00:00;4620;18300;7150;-6050;-6010
2011-08-03 08:00:00;3980;18400;6500;-3920;-3640
2011-08-03 09:00:00;3560;18500;6260;6790;7120
2011-08-03 10:00:00;3250;18300;6320;13900;12600
2011-08-03 11:00:00;3580;18100;6700;16600;14900
2011-08-03 12:00:00;3940;18200;6930;18600;16000
2011-08-03 13:00:00;4360;18200;7070;17700;17500
2011-08-03 14:00:00;4400;18200;7120;18100;16900
2011-08-03 15:00:00;4430;18300;7220;16700;14900
2011-08-03 16:00:00;4580;18200;7300;12000;11900
2011-08-03 17:00:00;4540;18400;7340;1370;6650
2011-08-03 18:00:00;4250;18300;7340;-2120;716
2011-08-03 19:00:00;4010;18300;7020;-885;1980
2011-08-03 20:00:00;3720;18300;6590;4870;4830
2011-08-03 21:00:00;3620;18300;6440;9350;11300
2011-08-03 22:00:00;3450;18300;6710;15700;14900
2011-08-03 23:00:00;3550;18300;6950;17200;16200
2011-08-04 00:00:00;3770;18200;7040;18500;17300
2011-08-04 01:00:00;4110;18200;7160;19100;18600
2011-08-04 02:00:00;4240;18300;7280;18700;18900
2011-08-04 03:00:00;4380;18400;7370;18900;18800
2011-08-04 04:00:00;4540;18300;7420;16300;16000
2011-08-04 05:00:00;4780;18300;7500;8750;7310
2011-08-04 06:00:00;4890;18400;7550;-2240;5660
2011-08-04 07:00:00;4740;18400;7440;-3720;-4140
2011-08-04 08:00:00;4500;18500;6920;-3740;-364
2011-08-04 09:00:00;4010;18500;6350;354;4300
2011-08-04 10:00:00;3530;18400;6180;9690;10000
2011-08-04 11:00:00;3330;18300;6540;16100;13800
2011-08-04 12:00:00;3630;18300;6850;18200;15700
2011-08-04 13:00:00;3940;18300;7060;16400;16900
2011-08-04 14:00:00;4170;18400;7110;16900;18000
2011-08-04 15:00:00;4250;18400;7200;17500;19000
2011-08-04 16:00:00;4430;18400;7310;15800;16700
2011-08-04 17:00:00;4530;18400;7370;12600;11800
2011-08-04 18:00:00;4540;18400;7430;3890;7830
2011-08-04 19:00:00;4880;18500;7450;-696;712
2011-08-04 20:00:00;4690;18500;7200;-525;2690
2011-08-04 21:00:00;4110;18400;6800;3130;6050
2011-08-04 22:00:00;4010;18300;6610;11700;10900
2011-08-04 23:00:00;3720;18300;6770;16300;14400
2011-08-05 00:00:00;3990;18400;6980;17600;15800
2011-08-05 01:00:00;4170;18500;7150;17900;17300
2011-08-05 02:00:00;4300;18500;7240;18200;17600
2011-08-05 03:00:00;4480;18500;7320;18500;18400
2011-08-05 04:00:00;4580;18500;7440;17800;18900
2011-08-05 05:00:00;4690;18500;7490;12600;13900
2011-08-05 06:00:00;4830;18600;7550;4480;5570
2011-08-05 07:00:00;5110;18500;7560;-2080;-5160
2011-08-05 08:00:00;4450;18500;7320;-4070;-3060
2011-08-05 09:00:00;4440;18500;6790;-534;-360
2011-08-05 10:00:00;3960;18400;6480;4000;7830
2011-08-05 11:00:00;3700;18400;6470;12100;13800
2011-08-05 12:00:00;3880;18400;6750;18500;14800
2011-08-05 13:00:00;3990;18500;7140;16400;17500
2011-08-05 14:00:00;4240;18700;7330;17500;18100
2011-08-05 15:00:00;4510;18600;7370;18100;18600
2011-08-05 16:00:00;4650;18600;7380;18500;19000
2011-08-05 17:00:00;4680;18600;7430;17000;17500
2011-08-05 18:00:00;4680;18600;7530;13600;13400
2011-08-05 19:00:00;4690;18600;7570;9080;6540
2011-08-05 20:00:00;4690;18600;7640;1360;704
2011-08-05 21:00:00;4970;18600;7390;1380;5310
2011-08-05 22:00:00;4640;18600;7150;4990;7430
2011-08-05 23:00:00;4330;18600;6980;16600;10300
2011-08-06 00:00:00;4110;18500;7040;16500;14100
2011-08-06 01:00:00;4160;18700;7220;16500;16500
2011-08-06 02:00:00;4250;18700;7360;18200;17600
2011-08-06 03:00:00;4430;18700;7410;18600;17900
2011-08-06 04:00:00;4720;18700;7500;17900;18300
2011-08-06 05:00:00;4770;18700;7580;14400;15800
2011-08-06 06:00:00;4880;18700;7640;9400;11000
2011-08-06 07:00:00;5020;18700;7670;1350;696
2011-08-06 08:00:00;4970;18700;7640;-1390;-3920
2011-08-06 09:00:00;4730;18700;7370;-885;-358
2011-08-06 10:00:00;4290;18700;6940;352;5160
2011-08-06 11:00:00;4160;18700;6810;6880;10400
2011-08-06 12:00:00;3850;18600;6850;14900;14100
2011-08-06 13:00:00;3990;18600;7100;17400;15700
2011-08-06 14:00:00;4440;18800;7310;17000;18600
2011-08-06 15:00:00;4510;18800;7410;17700;19200
2011-08-06 16:00:00;4600;18800;7480;18000;19500
2011-08-06 17:00:00;4970;18800;7610;17600;18100
2011-08-06 18:00:00;5020;18800;7670;16100;15200
2011-08-06 19:00:00;4870;18800;7690;14600;13800
2011-08-06 20:00:00;4880;18800;7740;9070;10800
2011-08-06 21:00:00;4930;18800;7730;3980;6230
2011-08-06 22:00:00;4880;18700;7620;1350;5780
2011-08-06 23:00:00;4780;18800;7470;7100;5080
2011-08-07 00:00:00;4530;18900;7370;9960;9340
2011-08-07 01:00:00;4380;18900;7340;14400;12500
2011-08-07 02:00:00;4380;18800;7410;16500;14200
2011-08-07 03:00:00;4480;18800;7520;16900;14400
2011-08-07 04:00:00;4680;18800;7550;16500;15900
2011-08-07 05:00:00;4770;18800;7620;16100;15900
2011-08-07 06:00:00;4920;18900;7710;11200;13300
2011-08-07 07:00:00;4970;18900;7690;7140;11200
2011-08-07 08:00:00;4930;18800;7650;2750;8580
2011-08-07 09:00:00;4640;19000;7570;1390;6050
2011-08-07 10:00:00;4540;19000;7410;1740;5160
2011-08-07 11:00:00;4380;19000;7220;3980;7970
2011-08-07 12:00:00;4300;19000;7100;11200;11600
2011-08-07 13:00:00;4340;18900;7160;16100;13400
2011-08-07 14:00:00;4440;18800;7280;16500;15000
2011-08-07 15:00:00;4460;18800;7470;16700;17800
2011-08-07 16:00:00;4840;18900;7530;16500;19100
2011-08-07 17:00:00;4990;18900;7620;17900;18500
2011-08-07 18:00:00;5060;18900;7700;16700;18100
2011-08-07 19:00:00;5020;19000;7800;16100;17800
2011-08-07 20:00:00;5110;18900;7860;14600;15800
2011-08-07 21:00:00;5070;19000;7920;10700;10400
2011-08-07 22:00:00;5070;18900;7900;5710;8720
2011-08-07 23:00:00;4880;19000;7860;3340;4700
2011-08-08 00:00:00;4590;18900;7640;4840;7830
2011-08-08 01:00:00;4540;19100;7590;8020;10600
2011-08-08 02:00:00;4480;19100;7580;12200;12000
2011-08-08 03:00:00;4480;19100;7570;14600;13300
2011-08-08 04:00:00;4630;19000;7590;15400;14100
2011-08-08 05:00:00;4770;19100;7640;14600;14700
2011-08-08 06:00:00;4970;19000;7670;14300;14500
2011-08-08 07:00:00;5020;19100;7720;12600;11800
2011-08-08 08:00:00;5060;19100;7750;9130;10500
2011-08-08 09:00:00;5060;19100;7750;4590;9980
2011-08-08 10:00:00;5060;19100;7700;1380;7220
2011-08-08 11:00:00;4770;19100;7580;4150;5810
2011-08-08 12:00:00;4530;19100;7440;7350;8230
2011-08-08 13:00:00;4350;19100;7420;12500;11400
2011-08-08 14:00:00;4460;19100;7490;16300;13700
2011-08-08 15:00:00;4660;19100;7570;17000;15500
2011-08-08 16:00:00;4800;19000;7630;17500;18200
2011-08-08 17:00:00;4890;19100;7700;17200;18500
2011-08-08 18:00:00;4970;19100;7750;18400;18600
2011-08-08 19:00:00;4820;19200;7870;17500;18500
2011-08-08 20:00:00;4920;19100;7940;16200;17500
2011-08-08 21:00:00;4820;19200;8000;14800;15600
2011-08-08 22:00:00;4970;19300;8050;11400;13300
2011-08-08 23:00:00;5170;19200;8050;5250;8620
2011-08-09 00:00:00;5120;19200;8010;4590;4820
2011-08-09 01:00:00;5120;19200;7910;3670;6260
2011-08-09 02:00:00;4930;19200;7780;1350;7880
2011-08-09 03:00:00;4720;19300;7670;5710;9740
2011-08-09 04:00:00;4720;19200;7630;11200;11200
2011-08-09 05:00:00;4690;19300;7660;13600;12000
2011-08-09 06:00:00;4740;19200;7690;15800;13900
2011-08-09 07:00:00;4990;19200;7720;14300;14500
2011-08-09 08:00:00;4990;19300;7790;12200;11600
2011-08-09 09:00:00;4990;19300;7810;11500;11400
2011-08-09 10:00:00;4920;19300;7820;8060;9170
2011-08-09 11:00:00;4720;19400;7810;5950;7660
2011-08-09 12:00:00;4820;19400;7790;7310;8530
2011-08-09 13:00:00;4690;19300;7750;10200;9920
2011-08-09 14:00:00;4600;19400;7720;14000;12500
2011-08-09 15:00:00;4510;19400;7760;15900;13500
