ten_mike;so_doan;ch0;ch1;dai_km;US;DS;link;giu_ledger;ly_do;n_xsec_mike;topo_id;n_survey2020
DTM19;1;0.0;500.0;0.5;Song Trang cau@500;TU_DO;yes;bo;linkchannel_otru;1;2000;0
DTM19-1;1;0.0;500.0;0.5;Cai Bat cau@500;DTM19@500;yes;bo;linkchannel_otru;0;;0
DTM19-2;1;0.0;500.0;0.5;DTM19@500;Hong Ngu@35447;yes;bo;linkchannel_otru;0;;0
DTM19-3;1;0.0;500.0;0.5;DTM19@500;Cai Rung@0;yes;bo;linkchannel_otru;0;;0
DTM2;1;0.0;500.0;0.5;Cai Co LK@11463;TU_DO;yes;bo;linkchannel_otru;1;2000;0
DTM2-1;1;0.0;500.0;0.5;Cai Co LK@8264;DTM2@500;yes;bo;linkchannel_otru;0;;0
DTM2-2;1;0.0;500.0;0.5;DTM2@500;Tan Thanh LG@6894;yes;bo;linkchannel_otru;0;;0
DTM2-3;1;0.0;500.0;0.5;DTM2@500;Tan Thanh LG@9968;yes;bo;linkchannel_otru;0;;0
DTM20;1;0.0;500.0;0.5;K28 cau@500;TU_DO;yes;bo;linkchannel_otru;1;2000;0
DTM20-1;1;0.0;500.0;0.5;Song Trang cau@500;DTM20@500;yes;bo;linkchannel_otru;0;;0
DTM20-2;1;0.0;500.0;0.5;DTM20@500;Bau Nau1@500;yes;bo;linkchannel_otru;0;;0
DTM20-3;1;0.0;500.0;0.5;DTM20@500;K28@15508;yes;bo;linkchannel_otru;0;;0
DTM21;1;0.0;500.0;0.5;Hung Dien cau@500;TU_DO;yes;bo;linkchannel_otru;1;2000;0
DTM21-1;1;0.0;500.0;0.5;K28 cau@500;DTM21@500;yes;bo;linkchannel_otru;0;;0
DTM21-2;1;0.0;500.0;0.5;DTM21@500;K28@15508;yes;bo;linkchannel_otru;0;;0
DTM21-3;1;0.0;500.0;0.5;DTM21@500;Hung Dien@11138;yes;bo;linkchannel_otru;0;;0
DTM22;1;0.0;500.0;0.5;Cai Co LK@69205;TU_DO;yes;bo;linkchannel_otru;1;2000;0
DTM22-1;1;0.0;500.0;0.5;Hung Dien cau@500;DTM22@500;yes;bo;linkchannel_otru;0;;0
DTM22-2;1;0.0;500.0;0.5;DTM22@500;Hung Dien@12473;yes;bo;linkchannel_otru;0;;0
DTM22-3;1;0.0;500.0;0.5;DTM22@500;Cai Co LK@74311;yes;bo;linkchannel_otru;0;;0
DTM23;1;0.0;500.0;0.5;Hong Ngu@2476;TU_DO;yes;bo;linkchannel_otru;1;2000;0
DTM23-1;1;0.0;500.0;0.5;DTM23@500;An Binh@500;yes;bo;linkchannel_otru;0;;0
DTM23-2;1;0.0;500.0;0.5;DTM23@500;An Binh@2500;yes;bo;linkchannel_otru;0;;0
DTM24;1;0.0;500.0;0.5;Hong Ngu@5200;TU_DO;yes;bo;linkchannel_otru;1;2000;0
DTM24-1;1;0.0;500.0;0.5;Hong Ngu@3000;DTM24@500;yes;bo;linkchannel_otru;0;;0
DTM24-2;1;0.0;500.0;0.5;DTM24@500;An Binh@2500;yes;bo;linkchannel_otru;0;;0
DTM24-3;1;0.0;500.0;0.5;DTM24@500;An Binh@7100;yes;bo;linkchannel_otru;0;;0
DTM25;1;0.0;500.0;0.5;Hong Ngu@8008;TU_DO;yes;bo;linkchannel_otru;1;2000;0
DTM25-1;1;0.0;500.0;0.5;Hong Ngu@5200;DTM25@500;yes;bo;linkchannel_otru;0;;0
DTM25-2;1;0.0;500.0;0.5;DTM25@500;An Binh@7100;yes;bo;linkchannel_otru;0;;0
DTM25-3;1;0.0;500.0;0.5;DTM25@500;An Binh@9000;yes;bo;linkchannel_otru;0;;0
DTM26;1;0.0;500.0;0.5;Phu Thanh@500;TU_DO;yes;bo;linkchannel_otru;1;2000;0
DTM26-1;1;0.0;500.0;0.5;Hong Ngu@8008;DTM26@500;yes;bo;linkchannel_otru;0;;0
DTM26-2;1;0.0;500.0;0.5;DTM26@500;An Binh@9000;yes;bo;linkchannel_otru;0;;0
DTM26-3;1;0.0;500.0;0.5;DTM26@500;An Binh@11300;yes;bo;linkchannel_otru;0;;0
DTM27;1;0.0;500.0;0.5;Hong Ngu@14864;TU_DO;yes;bo;linkchannel_otru;1;2000;0
DTM27-1;1;0.0;500.0;0.5;Phu Thanh@500;DTM27@500;yes;bo;linkchannel_otru;0;;0
DTM27-2;1;0.0;500.0;0.5;DTM27@500;An Binh@11300;yes;bo;linkchannel_otru;0;;0
DTM27-3;1;0.0;500.0;0.5;DTM27@500;An Binh@16000;yes;bo;linkchannel_otru;0;;0
DTM28;1;0.0;500.0;0.5;Hong Ngu@19100;TU_DO;yes;bo;linkchannel_otru;1;2000;0
DTM28-1;1;0.0;500.0;0.5;Hong Ngu@14864;DTM28@500;yes;bo;linkchannel_otru;0;;0
DTM28-2;1;0.0;500.0;0.5;DTM28@500;An Binh@16000;yes;bo;linkchannel_otru;0;;0
DTM28-3;1;0.0;500.0;0.5;DTM28@500;An Binh@21500;yes;bo;linkchannel_otru;0;;0
DTM29;1;0.0;500.0;0.5;Tan Cong Sinh@500;TU_DO;yes;bo;linkchannel_otru;1;2000;0
DTM29-1;1;0.0;500.0;0.5;Hong Ngu@19100;DTM29@500;yes;bo;linkchannel_otru;0;;0
DTM29-2;1;0.0;500.0;0.5;DTM29@500;An Binh@21500;yes;bo;linkchannel_otru;0;;0
DTM29-3;1;0.0;500.0;0.5;DTM29@500;An Binh@26600;yes;bo;linkchannel_otru;0;;0
DTM3;1;0.0;500.0;0.5;Cai Co LK@14367;TU_DO;yes;bo;linkchannel_otru;1;2000;0
DTM3-1;1;0.0;500.0;0.5;Cai Co LK@11463;DTM3@500;yes;bo;linkchannel_otru;0;;0
DTM3-2;1;0.0;500.0;0.5;DTM3@500;Tan Thanh LG@9968;yes;bo;linkchannel_otru;0;;0
DTM3-3;1;0.0;500.0;0.5;DTM3@500;Tan Thanh LG@13975;yes;bo;linkchannel_otru;0;;0
DTM30;1;0.0;500.0;0.5;Hong Ngu@28211;TU_DO;yes;bo;linkchannel_otru;1;2000;0
DTM30-1;1;0.0;500.0;0.5;Tan Cong Sinh@500;DTM30@500;yes;bo;linkchannel_otru;0;;0
DTM30-2;1;0.0;500.0;0.5;DTM30@500;An Binh@26600;yes;bo;linkchannel_otru;0;;0
DTM30-3;1;0.0;500.0;0.5;DTM30@500;Phuoc Xuyen2@7769;yes;bo;linkchannel_otru;0;;0
DTM31;1;0.0;500.0;0.5;Hong Ngu@35447;TU_DO;yes;bo;linkchannel_otru;1;2000;0
DTM31-1;1;0.0;500.0;0.5;Hong Ngu@28211;DTM31@500;yes;bo;linkchannel_otru;0;;0
DTM31-2;1;0.0;500.0;0.5;DTM31@500;Phuoc Xuyen2@7769;yes;bo;linkchannel_otru;0;;0
DTM31-3;1;0.0;500.0;0.5;DTM31@500;Cai Sach@6000;yes;bo;linkchannel_otru;0;;0
DTM32;1;0.0;500.0;0.5;Cai Rung@0;TU_DO;yes;bo;linkchannel_otru;1;2000;0
DTM32-1;1;0.0;500.0;0.5;Hong Ngu@35447;DTM32@500;yes;bo;linkchannel_otru;0;;0
DTM32-2;1;0.0;500.0;0.5;DTM32@500;Cai Sach@6000;yes;bo;linkchannel_otru;0;;0
DTM33;1;0.0;500.0;0.5;An Binh@2500;TU_DO;yes;bo;linkchannel_otru;1;2000;0
DTM33-1;1;0.0;500.0;0.5;An Binh@500;DTM33@500;yes;bo;linkchannel_otru;0;;0
DTM33-2;1;0.0;500.0;0.5;DTM33@500;Tien@35770;yes;bo;linkchannel_otru;0;;0
DTM33-3;1;0.0;500.0;0.5;DTM33@500;Dong Tien3@2665;yes;bo;linkchannel_otru;0;;0
DTM34;1;0.0;500.0;0.5;An Binh@7100;TU_DO;yes;bo;linkchannel_otru;1;2000;0
DTM34-1;1;0.0;500.0;0.5;An Binh@2500;DTM34@500;yes;bo;linkchannel_otru;0;;0
DTM34-2;1;0.0;500.0;0.5;DTM34@500;Dong Tien3@2665;yes;bo;linkchannel_otru;0;;0
DTM34-3;1;0.0;500.0;0.5;DTM34@500;Dong Tien3@6280;yes;bo;linkchannel_otru;0;;0
DTM35;1;0.0;500.0;0.5;An Binh@9000;TU_DO;yes;bo;linkchannel_otru;1;2000;0
DTM35-1;1;0.0;500.0;0.5;An Binh@7100;DTM35@500;yes;bo;linkchannel_otru;0;;0
DTM35-2;1;0.0;500.0;0.5;DTM35@500;Dong Tien3@6280;yes;bo;linkchannel_otru;0;;0
DTM35-3;1;0.0;500.0;0.5;DTM35@500;Dong Tien3@9390;yes;bo;linkchannel_otru;0;;0
DTM36;1;0.0;500.0;0.5;An Binh@11300;TU_DO;yes;bo;linkchannel_otru;1;2000;0
DTM36-1;1;0.0;500.0;0.5;An Binh@9000;DTM36@500;yes;bo;linkchannel_otru;0;;0
DTM36-2;1;0.0;500.0;0.5;DTM36@500;Dong Tien3@9390;yes;bo;linkchannel_otru;0;;0
DTM36-3;1;0.0;500.0;0.5;DTM36@500;Dong Tien3@12646;yes;bo;linkchannel_otru;0;;0
DTM37;1;0.0;500.0;0.5;An Binh@16000;TU_DO;yes;bo;linkchannel_otru;1;2000;0
DTM37-1;1;0.0;500.0;0.5;An Binh@11300;DTM37@500;yes;bo;linkchannel_otru;0;;0
DTM37-2;1;0.0;500.0;0.5;DTM37@500;Dong Tien3@12646;yes;bo;linkchannel_otru;0;;0
DTM37-3;1;0.0;500.0;0.5;DTM37@500;Dong Tien3@20477;yes;bo;linkchannel_otru;0;;0
DTM38;1;0.0;500.0;0.5;An Binh@21500;TU_DO;yes;bo;linkchannel_otru;1;2000;0
DTM38-1;1;0.0;500.0;0.5;An Binh@16000;DTM38@500;yes;bo;linkchannel_otru;0;;0
DTM38-2;1;0.0;500.0;0.5;DTM38@500;Dong Tien3@20477;yes;bo;linkchannel_otru;0;;0
DTM38-3;1;0.0;500.0;0.5;DTM38@500;Hoa Binh@10000;yes;bo;linkchannel_otru;0;;0
DTM39;1;0.0;500.0;0.5;An Binh@26600;TU_DO;yes;bo;linkchannel_otru;1;2000;0
DTM39-1;1;0.0;500.0;0.5;An Binh@21500;DTM39@500;yes;bo;linkchannel_otru;0;;0
DTM39-2;1;0.0;500.0;0.5;DTM39@500;Hoa Binh@10000;yes;bo;linkchannel_otru;0;;0
DTM39-3;1;0.0;500.0;0.5;DTM39@500;Hoa Binh@4923;yes;bo;linkchannel_otru;0;;0
DTM4;1;0.0;500.0;0.5;Cai Co LK@24500;TU_DO;yes;bo;linkchannel_otru;1;2000;0
DTM4-1;1;0.0;500.0;0.5;Cai Co LK@14367;DTM4@500;yes;bo;linkchannel_otru;0;;0
DTM4-2;1;0.0;500.0;0.5;DTM4@500;Tan Thanh LG@13975;yes;bo;linkchannel_otru;0;;0
DTM4-3;1;0.0;500.0;0.5;DTM4@500;Tan Thanh LG@19543;yes;bo;linkchannel_otru;0;;0
DTM40;1;0.0;500.0;0.5;Phuoc Xuyen2@7769;TU_DO;yes;bo;linkchannel_otru;1;2000;0
DTM40-1;1;0.0;500.0;0.5;An Binh@26600;DTM40@500;yes;bo;linkchannel_otru;0;;0
DTM40-2;1;0.0;500.0;0.5;DTM40@500;Hoa Binh@4923;yes;bo;linkchannel_otru;0;;0
DTM41;1;0.0;500.0;0.5;Cai Co LK@74311;TU_DO;yes;bo;linkchannel_otru;1;2000;0
DTM41-1;1;0.0;500.0;0.5;Hung Dien@12473;DTM41@500;yes;bo;linkchannel_otru;0;;0
DTM41-2;1;0.0;500.0;0.5;DTM41@500;Cai Co LK@87574;yes;bo;linkchannel_otru;0;;0
DTM41-3;1;0.0;500.0;0.5;DTM41@500;Cai Co LK@81500;yes;bo;linkchannel_otru;0;;0
DTM42;1;0.0;500.0;0.5;Hung Dien@12473;TU_DO;yes;bo;linkchannel_otru;1;2000;0
DTM42-1;1;0.0;500.0;0.5;K28@15508;DTM42@500;yes;bo;linkchannel_otru;0;;0
DTM42-2;1;0.0;500.0;0.5;DTM42@500;Cai Co LK@90335;yes;bo;linkchannel_otru;0;;0
DTM42-3;1;0.0;500.0;0.5;DTM42@500;Cai Co LK@87574;yes;bo;linkchannel_otru;0;;0
DTM43;1;0.0;500.0;0.5;K28@15508;TU_DO;yes;bo;linkchannel_otru;1;2000;0
DTM43-1;1;0.0;500.0;0.5;Cai Rung@0;DTM43@500;yes;bo;linkchannel_otru;0;;0
DTM43-2;1;0.0;500.0;0.5;DTM43@500;Cai Rung@6047;yes;bo;linkchannel_otru;0;;0
DTM43-3;1;0.0;500.0;0.5;DTM43@500;Vam Co Tay@0;yes;bo;linkchannel_otru;0;;0
DTM44;1;0.0;500.0;0.5;Vam Co Tay@0;TU_DO;yes;bo;linkchannel_otru;1;2000;0
DTM44-1;1;0.0;500.0;0.5;Ca Gua@3000;DTM44@500;yes;bo;linkchannel_otru;0;;0
DTM44-2;1;0.0;500.0;0.5;DTM44@500;Bac Chan@6500;yes;bo;linkchannel_otru;0;;0
DTM44-3;1;0.0;500.0;0.5;DTM44@500;Vam Co Tay@12371;yes;bo;linkchannel_otru;0;;0
DTM45;1;0.0;500.0;0.5;Cai Rung@0;TU_DO;yes;bo;linkchannel_otru;1;2000;0
DTM45-1;1;0.0;500.0;0.5;Cai Sach@6000;DTM45@500;yes;bo;linkchannel_otru;0;;0
DTM45-2;1;0.0;500.0;0.5;DTM45@500;K79@18000;yes;bo;linkchannel_otru;0;;0
DTM45-3;1;0.0;500.0;0.5;DTM45@500;Cai Rung@6047;yes;bo;linkchannel_otru;0;;0
DTM46;1;0.0;500.0;0.5;Ca Gua@3000;TU_DO;yes;bo;linkchannel_otru;1;2000;0
DTM46-1;1;0.0;500.0;0.5;K79@18000;DTM46@500;yes;bo;linkchannel_otru;0;;0
DTM46-2;1;0.0;500.0;0.5;DTM46@500;K79@26400;yes;bo;linkchannel_otru;0;;0
DTM46-3;1;0.0;500.0;0.5;DTM46@500;Bac Chan@6500;yes;bo;linkchannel_otru;0;;0
DTM47;1;0.0;500.0;0.5;Cai Sach@6000;TU_DO;yes;bo;linkchannel_otru;1;2000;0
DTM47-1;1;0.0;500.0;0.5;Phuoc Xuyen2@7769;DTM47@500;yes;bo;linkchannel_otru;0;;0
DTM47-2;1;0.0;500.0;0.5;DTM47@500;Phuoc Xuyen2@22394;yes;bo;linkchannel_otru;0;;0
DTM47-3;1;0.0;500.0;0.5;DTM47@500;K79@18000;yes;bo;linkchannel_otru;0;;0
DTM48;1;0.0;500.0;0.5;Phuoc Xuyen2@7769;TU_DO;yes;bo;linkchannel_otru;1;2000;0
DTM48-1;1;0.0;500.0;0.5;Hoa Binh@4923;DTM48@500;yes;bo;linkchannel_otru;0;;0
DTM48-2;1;0.0;500.0;0.5;DTM48@500;Dong Tien3@35262;yes;bo;linkchannel_otru;0;;0
DTM48-3;1;0.0;500.0;0.5;DTM48@500;Phuoc Xuyen2@27486;yes;bo;linkchannel_otru;0;;0
DTM49;1;0.0;500.0;0.5;Hoa Binh@4923;TU_DO;yes;bo;linkchannel_otru;1;2000;0
DTM49-1;1;0.0;500.0;0.5;Hoa Binh@10000;DTM49@500;yes;bo;linkchannel_otru;0;;0
DTM49-2;1;0.0;500.0;0.5;DTM49@500;Dong Tien3@26433;yes;bo;linkchannel_otru;0;;0
DTM49-3;1;0.0;500.0;0.5;DTM49@500;Dong Tien3@35262;yes;bo;linkchannel_otru;0;;0
DTM5;1;0.0;500.0;0.5;Cai Co LK@30451;TU_DO;yes;bo;linkchannel_otru;1;2000;0
DTM5-1;1;0.0;500.0;0.5;Cai Co LK@24500;DTM5@500;yes;bo;linkchannel_otru;0;;0
DTM5-2;1;0.0;500.0;0.5;DTM5@500;Tan Thanh LG@19543;yes;bo;linkchannel_otru;0;;0
DTM5-3;1;0.0;500.0;0.5;DTM5@500;Tan Thanh LG@21386;yes;bo;linkchannel_otru;0;;0
DTM50;1;0.0;500.0;0.5;Hoa Binh@10000;TU_DO;yes;bo;linkchannel_otru;1;2000;0
DTM50-1;1;0.0;500.0;0.5;Dong Tien3@20477;DTM50@500;yes;bo;linkchannel_otru;0;;0
DTM50-2;1;0.0;500.0;0.5;DTM50@500;Dong Tien3@23166;yes;bo;linkchannel_otru;0;;0
DTM50-3;1;0.0;500.0;0.5;DTM50@500;Dong Tien3@26433;yes;bo;linkchannel_otru;0;;0
DTM51;1;0.0;500.0;0.5;K79@18000;TU_DO;yes;bo;linkchannel_otru;1;2000;0
DTM51-1;1;0.0;500.0;0.5;Ngang@13500;DTM51@500;yes;bo;linkchannel_otru;0;;0
DTM51-2;1;0.0;500.0;0.5;DTM51@500;Bac Chan@15100;yes;bo;linkchannel_otru;0;;0
DTM51-3;1;0.0;500.0;0.5;DTM51@500;K79@26400;yes;bo;linkchannel_otru;0;;0
DTM52;1;0.0;500.0;0.5;Ngang@13500;TU_DO;yes;bo;linkchannel_otru;1;2000;0
DTM52-1;1;0.0;500.0;0.5;Phuoc Xuyen2@27486;DTM52@500;yes;bo;linkchannel_otru;0;;0
DTM52-2;1;0.0;500.0;0.5;DTM52@500;Dong Tien@50000;yes;bo;linkchannel_otru;0;;0
DTM52-3;1;0.0;500.0;0.5;DTM52@500;Bac Chan@15100;yes;bo;linkchannel_otru;0;;0
DTM53;1;0.0;500.0;0.5;Vam Co Tay@12371;TU_DO;yes;bo;linkchannel_otru;1;2000;0
DTM53-1;1;0.0;500.0;0.5;Bac Chan@6500;DTM53@500;yes;bo;linkchannel_otru;0;;0
DTM53-2;1;0.0;500.0;0.5;DTM53@500;Ca Gua@17000;yes;bo;linkchannel_otru;0;;0
DTM53-3;1;0.0;500.0;0.5;DTM53@500;Vam Co Tay@15322;yes;bo;linkchannel_otru;0;;0
DTM54;1;0.0;500.0;0.5;Bac Chan@6500;TU_DO;yes;bo;linkchannel_otru;1;2000;0
DTM54-1;1;0.0;500.0;0.5;K79@26400;DTM54@500;yes;bo;linkchannel_otru;0;;0
DTM54-2;1;0.0;500.0;0.5;DTM54@500;K79@32300;yes;bo;linkchannel_otru;0;;0
DTM54-3;1;0.0;500.0;0.5;DTM54@500;Ca Gua@17000;yes;bo;linkchannel_otru;0;;0
DTM55;1;0.0;500.0;0.5;K79@26400;TU_DO;yes;bo;linkchannel_otru;1;2000;0
DTM55-1;1;0.0;500.0;0.5;Bac Chan@15100;DTM55@500;yes;bo;linkchannel_otru;0;;0
DTM55-2;1;0.0;500.0;0.5;DTM55@500;Nha Tho@13500;yes;bo;linkchannel_otru;0;;0
DTM55-3;1;0.0;500.0;0.5;DTM55@500;K79@32300;yes;bo;linkchannel_otru;0;;0
DTM56;1;0.0;500.0;0.5;Bac Chan@15100;TU_DO;yes;bo;linkchannel_otru;1;2000;0
DTM56-1;1;0.0;500.0;0.5;Dong Tien@50000;DTM56@500;yes;bo;linkchannel_otru;0;;0
DTM56-2;1;0.0;500.0;0.5;DTM56@500;Dong Tien@54400;yes;bo;linkchannel_otru;0;;0
DTM56-3;1;0.0;500.0;0.5;DTM56@500;Nha Tho@13500;yes;bo;linkchannel_otru;0;;0
DTM57;1;0.0;500.0;0.5;Nha Tho@500;TU_DO;yes;bo;linkchannel_otru;1;2000;0
DTM57-1;1;0.0;500.0;0.5;Ca Gua@17000;DTM57@500;yes;bo;linkchannel_otru;0;;0
DTM57-2;1;0.0;500.0;0.5;DTM57@500;Quang Dai@1200;yes;bo;linkchannel_otru;0;;0
DTM58;1;0.0;500.0;0.5;Ca Gua@17000;TU_DO;yes;bo;linkchannel_otru;1;2000;0
DTM58-1;1;0.0;500.0;0.5;K79@32300;DTM58@500;yes;bo;linkchannel_otru;0;;0
DTM58-2;1;0.0;500.0;0.5;DTM58@500;K79@37800;yes;bo;linkchannel_otru;0;;0
DTM58-3;1;0.0;500.0;0.5;DTM58@500;Quang Dai@1200;yes;bo;linkchannel_otru;0;;0
DTM59;1;0.0;500.0;0.5;K79@32300;TU_DO;yes;bo;linkchannel_otru;1;2000;0
DTM59-1;1;0.0;500.0;0.5;Nha Tho@13500;DTM59@500;yes;bo;linkchannel_otru;0;;0
DTM59-2;1;0.0;500.0;0.5;DTM59@500;Quang Dai@9100;yes;bo;linkchannel_otru;0;;0
DTM59-3;1;0.0;500.0;0.5;DTM59@500;K79@37800;yes;bo;linkchannel_otru;0;;0
DTM6;1;0.0;500.0;0.5;Cai Co LK@35700;TU_DO;yes;bo;linkchannel_otru;1;2000;0
DTM6-1;1;0.0;500.0;0.5;Cai Co LK@30451;DTM6@500;yes;bo;linkchannel_otru;0;;0
DTM6-2;1;0.0;500.0;0.5;DTM6@500;Tan Thanh LG@21386;yes;bo;linkchannel_otru;0;;0
DTM6-3;1;0.0;500.0;0.5;DTM6@500;Tan Thanh LG@28964;yes;bo;linkchannel_otru;0;;0
DTM60;1;0.0;500.0;0.5;Nha Tho@13500;TU_DO;yes;bo;linkchannel_otru;1;2000;0
DTM60-1;1;0.0;500.0;0.5;Dong Tien@54400;DTM60@500;yes;bo;linkchannel_otru;0;;0
DTM60-2;1;0.0;500.0;0.5;DTM60@500;Dong Tien@60000;yes;bo;linkchannel_otru;0;;0
DTM60-3;1;0.0;500.0;0.5;DTM60@500;Quang Dai@9100;yes;bo;linkchannel_otru;0;;0
DTM61;1;0.0;500.0;0.5;K79@37800;TU_DO;yes;bo;linkchannel_otru;1;2000;0
DTM61-1;1;0.0;500.0;0.5;DTM61@500;Quang Dai@1200;yes;bo;linkchannel_otru;0;;0
DTM62;1;0.0;500.0;0.5;K79@37800;TU_DO;yes;bo;linkchannel_otru;1;2000;0
DTM62-1;1;0.0;500.0;0.5;Quang Dai@9100;DTM62@500;yes;bo;linkchannel_otru;0;;0
DTM62-2;1;0.0;500.0;0.5;DTM62@500;K12@8000;yes;bo;linkchannel_otru;0;;0
DTM62-3;1;0.0;500.0;0.5;DTM62@500;K12@2800;yes;bo;linkchannel_otru;0;;0
DTM63;1;0.0;500.0;0.5;Quang Dai@9100;TU_DO;yes;bo;linkchannel_otru;1;2000;0
DTM63-1;1;0.0;500.0;0.5;Dong Tien@60000;DTM63@500;yes;bo;linkchannel_otru;0;;0
DTM63-2;1;0.0;500.0;0.5;DTM63@500;K12@13000;yes;bo;linkchannel_otru;0;;0
DTM63-3;1;0.0;500.0;0.5;DTM63@500;K12@8000;yes;bo;linkchannel_otru;0;;0
DTM64;1;0.0;500.0;0.5;Vam Co Tay@29774;TU_DO;yes;bo;linkchannel_otru;1;2000;0
DTM64-1;1;0.0;500.0;0.5;K12@2800;DTM64@500;yes;bo;linkchannel_otru;0;;0
DTM64-2;1;0.0;500.0;0.5;DTM64@500;Vam Co Tay@42908;yes;bo;linkchannel_otru;0;;0
DTM64-3;1;0.0;500.0;0.5;DTM64@500;Vam Co Tay@38500;yes;bo;linkchannel_otru;0;;0
DTM65;1;0.0;500.0;0.5;K12@2800;TU_DO;yes;bo;linkchannel_otru;1;2000;0
DTM65-1;1;0.0;500.0;0.5;K12@8000;DTM65@500;yes;bo;linkchannel_otru;0;;0
DTM65-2;1;0.0;500.0;0.5;DTM65@500;Vam Co Tay@52000;yes;bo;linkchannel_otru;0;;0
DTM65-3;1;0.0;500.0;0.5;DTM65@500;Vam Co Tay@42908;yes;bo;linkchannel_otru;0;;0
DTM66;1;0.0;500.0;0.5;K12@8000;TU_DO;yes;bo;linkchannel_otru;1;2000;0
DTM66-1;1;0.0;500.0;0.5;K12@13000;DTM66@500;yes;bo;linkchannel_otru;0;;0
DTM66-2;1;0.0;500.0;0.5;DTM66@500;Vam Co Tay@57670;yes;bo;linkchannel_otru;0;;0
DTM66-3;1;0.0;500.0;0.5;DTM66@500;Vam Co Tay@52000;yes;bo;linkchannel_otru;0;;0
DTM67;1;0.0;500.0;0.5;Dong Tien3@2665;TU_DO;yes;bo;linkchannel_otru;1;2000;0
DTM67-1;1;0.0;500.0;0.5;Tien@36836;DTM67@500;yes;bo;linkchannel_otru;0;;0
DTM67-2;1;0.0;500.0;0.5;DTM67@500;Tien@45673;yes;bo;linkchannel_otru;0;;0
DTM67-3;1;0.0;500.0;0.5;DTM67@500;An Phong MH1@4292;yes;bo;linkchannel_otru;0;;0
DTM68;1;0.0;500.0;0.5;Dong Tien3@6280;TU_DO;yes;bo;linkchannel_otru;1;2000;0
DTM68-1;1;0.0;500.0;0.5;Dong Tien3@2665;DTM68@500;yes;bo;linkchannel_otru;0;;0
DTM68-2;1;0.0;500.0;0.5;DTM68@500;An Phong MH1@4292;yes;bo;linkchannel_otru;0;;0
DTM68-3;1;0.0;500.0;0.5;DTM68@500;An Phong MH1@8804;yes;bo;linkchannel_otru;0;;0
DTM69;1;0.0;500.0;0.5;Dong Tien3@12646;TU_DO;yes;bo;linkchannel_otru;1;2000;0
DTM69-1;1;0.0;500.0;0.5;Dong Tien3@6280;DTM69@500;yes;bo;linkchannel_otru;0;;0
DTM69-2;1;0.0;500.0;0.5;DTM69@500;An Phong MH1@8804;yes;bo;linkchannel_otru;0;;0
DTM69-3;1;0.0;500.0;0.5;DTM69@500;An Phong MH1@10081;yes;bo;linkchannel_otru;0;;0
DTM7;1;0.0;500.0;0.5;Cai Co LK@44200;TU_DO;yes;bo;linkchannel_otru;1;2000;0
DTM7-1;1;0.0;500.0;0.5;Cai Co LK@35700;DTM7@500;yes;bo;linkchannel_otru;0;;0
DTM7-2;1;0.0;500.0;0.5;DTM7@500;Tan Thanh LG@28964;yes;bo;linkchannel_otru;0;;0
DTM7-3;1;0.0;500.0;0.5;DTM7@500;Tan Thanh LG@37388;yes;bo;linkchannel_otru;0;;0
DTM70;1;0.0;500.0;0.5;Dong Tien3@20477;TU_DO;yes;bo;linkchannel_otru;1;2000;0
DTM70-1;1;0.0;500.0;0.5;Dong Tien3@12646;DTM70@500;yes;bo;linkchannel_otru;0;;0
DTM70-2;1;0.0;500.0;0.5;DTM70@500;An Phong MH1@10081;yes;bo;linkchannel_otru;0;;0
DTM70-3;1;0.0;500.0;0.5;DTM70@500;An Phong MH1@10937;yes;bo;linkchannel_otru;0;;0
DTM71;1;0.0;500.0;0.5;Dong Tien3@23166;TU_DO;yes;bo;linkchannel_otru;1;2000;0
DTM71-1;1;0.0;500.0;0.5;Dong Tien3@20477;DTM71@500;yes;bo;linkchannel_otru;0;;0
DTM71-2;1;0.0;500.0;0.5;DTM71@500;An Phong MH1@10937;yes;bo;linkchannel_otru;0;;0
DTM71-3;1;0.0;500.0;0.5;DTM71@500;An Phong MH1@19320;yes;bo;linkchannel_otru;0;;0
DTM72;1;0.0;500.0;0.5;Dong Tien3@29622;TU_DO;yes;bo;linkchannel_otru;1;2000;0
DTM72-1;1;0.0;500.0;0.5;Dong Tien3@23166;DTM72@500;yes;bo;linkchannel_otru;0;;0
DTM72-2;1;0.0;500.0;0.5;DTM72@500;An Phong MH1@19320;yes;bo;linkchannel_otru;0;;0
DTM72-3;1;0.0;500.0;0.5;DTM72@500;An Phong MH1@24267;yes;bo;linkchannel_otru;0;;0
DTM73;1;0.0;500.0;0.5;Rach Sao@500;TU_DO;yes;bo;linkchannel_otru;1;2000;0
DTM73-1;1;0.0;500.0;0.5;Dong Tien3@29622;DTM73@500;yes;bo;linkchannel_otru;0;;0
DTM73-2;1;0.0;500.0;0.5;DTM73@500;An Phong MH1@24267;yes;bo;linkchannel_otru;0;;0
DTM73-3;1;0.0;500.0;0.5;DTM73@500;An Phong MH1@29573;yes;bo;linkchannel_otru;0;;0
DTM74;1;0.0;500.0;0.5;Dong Tien3@35262;TU_DO;yes;bo;linkchannel_otru;1;2000;0
DTM74-1;1;0.0;500.0;0.5;Rach Sao@500;DTM74@500;yes;bo;linkchannel_otru;0;;0
DTM74-2;1;0.0;500.0;0.5;DTM74@500;An Phong MH1@29573;yes;bo;linkchannel_otru;0;;0
